AREAID,SGC,PROV,CAR,CD,CCS,AREANAME,TFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTSPG,WHTSPG,EWHTSPG,NWHTDUR,WHTDUR,EWHTDUR,NWHTWIN,WHTWIN,EWHTWIN,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NBUCWHT,BUCWHT,EBUCWHT,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NCORNEN,CORNEN,ECORNEN,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NMUSTSD,MUSTSD,EMUSTSD,NSUNFLS,SUNFLS,ESUNFLS,NSAFLWR,SAFLWR,ESAFLWR,NPOTATS,POTATS,EPOTATS,NDFPEAS,DFPEAS,EDFPEAS,NLENTIL,LENTIL,ELENTIL,NTOTDRBN,TOTDRBN,ETOTDRBN,NWHITBN,WHITBN,EWHITBN,NFABABN,FABABN,EFABABN,NODFBNS,ODFBNS,EODFBNS,NCANARY,CANARY,ECANARY,NTOBACO,TOBACO,ETOBACO,NSUGARB,SUGARB,ESUGARB,NTRITCL,TRITCL,ETRITCL,NFORAGE,FORAGE,EFORAGE,NOFIELD,OFIELD,EOFIELD
460803065,4603065,46,8,3,65,Morris,329,254,"87,352","35,350",253,"86,617","35,053",3,735,297,0,0,0,153,"40,052","16,208",171,"30,728","12,435",2,x,x,0,0,0,4,475,192,1,x,x,1,x,x,0,0,0,0,0,0,31,"1,510",611,10,290,117,184,"44,327","17,938",139,"25,089","10,153",0,0,0,0,0,0,7,698,282,0,0,0,0,0,0,31,"3,840","1,554",2,x,x,6,"2,196",889,2,x,x,2,x,x,3,"1,471",595,38,"8,484","3,433",0,0,0,0,0,0,0,0,0,9,"1,025",415,0,0,0
460803072,4603072,46,8,3,72,Dufferin,350,129,"41,467","16,781",127,"40,406","16,352",2,x,x,8,x,x,151,"25,008","10,120",113,"20,296","8,213",6,332,134,50,"17,555","7,104",25,"1,556",630,38,"3,797","1,537",36,x,x,2,x,x,14,"1,321",535,97,"9,182","3,716",42,"2,860","1,157",89,"24,212","9,798",57,"6,039","2,444",0,0,0,0,0,0,22,"3,393","1,373",0,0,0,7,"2,441",988,19,"1,872",758,4,471,191,39,"10,105","4,089",33,"6,211","2,514",0,0,0,20,"3,894","1,576",11,"1,541",624,0,0,0,1,x,x,0,0,0,1,x,x,2,x,x
460804000,4604000,46,8,4,0,Division No.  4,"1,314",944,"291,170","117,832",934,"284,139","114,987",44,"5,748","2,326",14,"1,283",519,448,"47,530","19,235",762,"135,899","54,996",20,"1,263",511,4,"3,230","1,307",32,"2,678","1,084",43,"4,282","1,733",38,"3,946","1,597",5,336,136,8,648,262,585,"59,663","24,145",237,"17,020","6,888",639,"127,158","51,459",463,"64,526","26,113",0,0,0,2,x,x,18,"4,230","1,712",0,0,0,3,x,x,67,"7,277","2,945",3,267,108,7,476,193,3,x,x,3,132,53,1,x,x,15,"1,455",589,0,0,0,1,x,x,5,x,x,8,339,137,1,x,x
460804033,4604033,46,8,4,33,Pembina,319,224,"66,359","26,855",223,x,x,7,x,x,6,755,306,112,"11,174","4,522",197,"39,136","15,838",5,260,105,2,x,x,8,791,320,11,"1,853",750,9,x,x,2,x,x,3,x,x,127,"8,682","3,513",54,"3,192","1,292",159,"33,940","13,735",104,"12,524","5,068",0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,20,"2,576","1,042",0,0,0,3,132,53,0,0,0,3,132,53,0,0,0,3,235,95,0,0,0,1,x,x,2,x,x,3,81,33,0,0,0
460804039,4604039,46,8,4,39,Louise,260,192,"64,281","26,014",188,"61,812","25,014",17,"2,144",868,4,325,132,77,"7,532","3,048",156,"24,508","9,918",4,272,110,0,0,0,0,0,0,9,897,363,8,x,x,1,x,x,3,200,81,116,"12,235","4,951",50,"3,693","1,495",148,"34,934","14,137",135,"19,578","7,923",0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,23,"2,371",960,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,8,599,242,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0
460804051,4604051,46,8,4,51,Roblin,196,146,"48,262","19,531",146,x,x,2,x,x,0,0,0,69,"6,469","2,618",105,"19,387","7,846",1,x,x,0,0,0,2,x,x,4,274,111,4,274,111,0,0,0,1,x,x,82,"8,744","3,539",36,"2,374",961,95,"16,474","6,667",58,"8,138","3,293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,640,259,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x
460804057,4604057,46,8,4,57,Argyle,214,144,"48,684","19,702",143,"47,559","19,246",7,"1,125",455,0,0,0,81,"9,031","3,655",114,"19,870","8,041",7,518,210,0,0,0,3,x,x,11,730,295,10,x,x,1,x,x,1,x,x,113,"14,297","5,786",42,"3,187","1,290",70,"11,115","4,498",58,"7,683","3,109",0,0,0,1,x,x,13,"2,840","1,149",0,0,0,0,0,0,4,220,89,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
460804063,4604063,46,8,4,63,Lorne,325,238,"63,584","25,732",234,"61,880","25,042",11,"1,501",607,4,203,82,109,"13,324","5,392",190,"32,998","13,354",3,x,x,2,x,x,19,"1,491",603,8,528,214,7,x,x,1,x,x,0,0,0,147,"15,705","6,356",55,"4,574","1,851",167,"30,695","12,422",108,"16,603","6,719",0,0,0,1,x,x,3,x,x,0,0,0,1,x,x,10,"1,470",595,0,0,0,2,x,x,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
460900000,4600000,46,9,0,0,Agricultural Region  9 - RÇgion agricole  9,"3,007","1,015","256,695","103,881",992,"252,148","102,041",20,"3,625","1,467",12,922,373,821,"111,332","45,054",824,"137,415","55,610",57,"5,327","2,156",66,"4,933","1,996",33,"1,755",710,14,439,178,14,439,178,0,0,0,133,"8,197","3,317","1,084","117,449","47,530",393,"27,568","11,156",525,"109,763","44,420",331,"50,218","20,323",1,x,x,1,x,x,26,"4,179","1,691",0,0,0,27,702,284,42,"4,125","1,669",2,x,x,9,x,x,2,x,x,7,x,x,1,x,x,75,"12,836","5,195",0,0,0,27,"4,236","1,714",2,x,x,45,"4,381","1,773",4,104,42
460902000,4602000,46,9,2,0,Division No.  2,"1,942",577,"158,966","64,331",565,x,x,12,x,x,8,x,x,475,"70,268","28,436",586,"101,945","41,256",45,x,x,57,"4,408","1,784",24,x,x,10,228,92,10,228,92,0,0,0,122,x,x,757,"87,673","35,480",227,"16,561","6,702",345,"71,392","28,891",204,"34,703","14,044",1,x,x,1,x,x,16,"2,390",967,0,0,0,14,574,232,26,"2,952","1,195",2,x,x,7,x,x,1,x,x,6,x,x,1,x,x,44,"8,524","3,450",0,0,0,27,"4,236","1,714",1,x,x,11,x,x,3,x,x
460902025,4602025,46,9,2,25,Franklin,249,92,"30,615","12,389",92,x,x,1,x,x,0,0,0,118,"18,876","7,639",88,"15,040","6,086",7,366,148,1,x,x,13,771,312,3,85,34,3,85,34,0,0,0,7,485,196,135,"17,352","7,022",39,"2,775","1,123",60,"14,000","5,666",67,"12,389","5,014",1,x,x,0,0,0,4,630,255,0,0,0,0,0,0,16,"1,834",742,1,x,x,5,730,295,0,0,0,5,730,295,0,0,0,20,"3,848","1,557",0,0,0,1,x,x,1,x,x,2,x,x,1,x,x
460902032,4602032,46,9,2,32,De Salaberry,218,79,"34,126","13,810",77,x,x,2,x,x,0,0,0,83,"16,537","6,692",88,"18,849","7,628",4,347,140,3,x,x,1,x,x,2,x,x,2,x,x,0,0,0,11,454,184,94,"10,672","4,319",17,791,320,49,"12,599","5,099",43,"12,384","5,012",0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,4,573,232,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,18,"3,604","1,458",0,0,0,3,380,154,0,0,0,1,x,x,0,0,0
460902041,4602041,46,9,2,41,Hanover,640,121,"23,719","9,599",117,"22,770","9,215",4,599,242,3,350,142,103,"10,055","4,069",168,"28,075","11,362",11,695,281,39,"2,790","1,129",6,321,130,2,x,x,2,x,x,0,0,0,60,"3,404","1,378",254,"26,993","10,924",74,"3,994","1,616",67,"10,994","4,449",14,958,388,0,0,0,0,0,0,2,x,x,0,0,0,3,x,x,2,x,x,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0,20,"3,401","1,376",0,0,0,4,216,87,2,x,x
460902053,4602053,46,9,2,53,La Broquerie,171,9,"1,224",495,8,x,x,0,0,0,1,x,x,29,"2,052",830,40,"5,042","2,040",13,"1,115",451,7,435,176,3,200,81,1,x,x,1,x,x,0,0,0,21,"1,055",427,94,"13,649","5,524",42,"4,920","1,991",4,445,180,3,146,59,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460902057,4602057,46,9,2,57,Ste. Anne,224,72,"11,273","4,562",69,"10,894","4,409",3,x,x,1,x,x,26,"2,125",860,67,"10,101","4,088",5,644,261,7,791,320,0,0,0,2,x,x,2,x,x,0,0,0,18,"1,404",568,73,"9,349","3,783",25,"1,885",763,53,"6,669","2,699",15,"1,023",414,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0
460902069,4602069,46,9,2,69,Tache,266,113,"28,335","11,467",111,"26,300","10,643",2,x,x,3,x,x,68,"8,941","3,618",90,"15,497","6,271",4,267,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,265,107,69,"6,659","2,695",24,"1,640",664,65,"12,617","5,106",26,"2,463",997,0,0,0,1,x,x,2,x,x,0,0,0,3,30,12,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0
460902075,4602075,46,9,2,75,Ritchot,174,91,"29,674","12,009",91,"29,674","12,009",0,0,0,0,0,0,48,"11,682","4,728",45,"9,341","3,780",1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,38,"2,999","1,214",6,556,225,47,"14,068","5,693",36,"5,340","2,161",0,0,0,0,0,0,4,480,194,0,0,0,4,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
460911000,4611000,46,9,11,0,Division No. 11,183,50,"13,920","5,633",49,x,x,0,0,0,1,x,x,30,"5,668","2,294",16,"3,593","1,454",1,x,x,3,56,23,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,26,"1,810",732,18,"1,269",514,23,"5,210","2,108",20,"4,175","1,690",0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,5,"1,160",469,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
460911040,4611040,46,9,11,40,Winnipeg,131,31,"6,173","2,498",30,x,x,0,0,0,1,x,x,17,"2,241",907,12,"2,497","1,010",1,x,x,3,56,23,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,20,"1,345",544,13,304,123,12,"2,020",817,9,930,376,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
460911042,4611042,46,9,11,42,Headingley,52,19,"7,747","3,135",19,"7,747","3,135",0,0,0,0,0,0,13,"3,427","1,387",4,"1,096",444,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,6,465,188,5,965,391,11,"3,190","1,291",11,"3,245","1,313",0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460912000,4612000,46,9,12,0,Division No. 12,882,388,"83,809","33,916",378,"83,029","33,601",8,x,x,3,x,x,316,"35,396","14,324",222,"31,877","12,900",11,"1,758",711,6,469,190,8,361,146,3,x,x,3,x,x,0,0,0,10,"1,005",407,301,"27,966","11,317",148,"9,738","3,941",157,"33,161","13,420",107,"11,340","4,589",0,0,0,0,0,0,10,"1,789",724,0,0,0,8,122,49,16,"1,173",475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"3,152","1,276",0,0,0,0,0,0,1,x,x,33,"3,744","1,515",1,x,x
460912047,4612047,46,9,12,47,Springfield,520,193,"44,673","18,079",186,"44,095","17,845",6,x,x,1,x,x,165,"21,375","8,650",122,"20,543","8,313",3,450,182,2,x,x,4,205,83,0,0,0,0,0,0,0,0,0,6,825,334,164,"13,036","5,275",86,"6,919","2,800",82,"21,911","8,867",64,"7,421","3,003",0,0,0,0,0,0,4,760,308,0,0,0,4,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,190,77,0,0,0,0,0,0,1,x,x,8,"1,287",521,1,x,x
460912052,4612052,46,9,12,52,Brokenhead,362,195,"39,136","15,838",192,"38,934","15,756",2,x,x,2,x,x,151,"14,021","5,674",100,"11,334","4,587",8,"1,308",529,4,x,x,4,156,63,3,x,x,3,x,x,0,0,0,4,180,73,137,"14,930","6,042",62,"2,819","1,141",75,"11,250","4,553",43,"3,919","1,586",0,0,0,0,0,0,6,"1,029",416,0,0,0,4,x,x,14,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"2,962","1,199",0,0,0,0,0,0,0,0,0,25,"2,457",994,0,0,0
461000000,4600000,46,10,0,0,Agricultural Region 10 - RÇgion agricole 10,794,182,"34,490","13,958",178,"33,685","13,632",3,440,178,3,365,148,218,"19,989","8,089",131,"20,534","8,310",12,767,310,5,670,271,11,487,197,8,513,208,8,513,208,0,0,0,13,611,247,370,"48,096","19,464",217,"27,672","11,198",98,"18,090","7,321",45,"4,317","1,747",0,0,0,0,0,0,1,x,x,0,0,0,4,x,x,9,752,304,0,0,0,5,520,210,5,520,210,0,0,0,0,0,0,11,"1,385",560,0,0,0,0,0,0,0,0,0,88,"12,946","5,239",11,"2,197",889
461001000,4601000,46,10,1,0,Division No.  1,794,182,"34,490","13,958",178,"33,685","13,632",3,440,178,3,365,148,218,"19,989","8,089",131,"20,534","8,310",12,767,310,5,670,271,11,487,197,8,513,208,8,513,208,0,0,0,13,611,247,370,"48,096","19,464",217,"27,672","11,198",98,"18,090","7,321",45,"4,317","1,747",0,0,0,0,0,0,1,x,x,0,0,0,4,x,x,9,752,304,0,0,0,5,520,210,5,520,210,0,0,0,0,0,0,11,"1,385",560,0,0,0,0,0,0,0,0,0,88,"12,946","5,239",11,"2,197",889
461001035,4601035,46,10,1,35,Stuartburn,225,9,650,263,9,650,263,0,0,0,0,0,0,76,"4,975","2,013",15,700,283,3,x,x,0,0,0,8,425,172,2,x,x,2,x,x,0,0,0,11,x,x,127,"17,065","6,906",85,"10,790","4,367",7,635,257,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461001039,4601039,46,10,1,39,Piney,126,20,"2,315",937,19,x,x,0,0,0,2,x,x,43,"4,280","1,732",11,"1,384",560,1,x,x,0,0,0,2,x,x,2,x,x,2,x,x,0,0,0,1,x,x,69,"8,424","3,409",49,"7,303","2,955",5,441,178,4,284,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"2,504","1,013",0,0,0
461001043,4601043,46,10,1,43,Reynolds,79,13,"1,880",761,13,"1,880",761,0,0,0,0,0,0,14,"1,076",435,16,"2,599","1,052",1,x,x,0,0,0,0,0,0,3,260,105,3,260,105,0,0,0,0,0,0,24,"2,473","1,001",29,"3,323","1,345",15,"1,885",763,3,135,55,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,4,x,x,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"1,092",442,0,0,0
461001046,4601046,46,10,1,46,Whitemouth,155,55,"9,532","3,857",53,"9,127","3,694",2,x,x,1,x,x,36,"1,856",751,58,"10,055","4,069",6,325,132,4,x,x,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,72,"8,308","3,362",24,"2,513","1,017",32,"4,091","1,656",11,805,326,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,3,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,21,"2,168",877,0,0,0
461001057,4601057,46,10,1,57,Lac du Bonnet,126,57,"13,976","5,656",56,x,x,1,x,x,0,0,0,34,"6,610","2,675",21,"4,561","1,846",1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,"7,177","2,904",19,"2,663","1,078",22,"8,056","3,260",24,"2,753","1,114",0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,3,530,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"1,106",448,0,0,0,0,0,0,0,0,0,31,"5,944","2,405",5,427,173
461001071,4601071,46,10,1,71,Alexander,83,28,"6,137","2,484",28,"6,137","2,484",0,0,0,0,0,0,15,"1,192",482,10,"1,235",500,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,31,"4,649","1,881",11,"1,080",437,17,"2,982","1,207",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,11,"1,238",501,6,"1,770",716
461100000,4600000,46,11,0,0,Agricultural Region 11 - RÇgion agricole 11,"1,590",701,"190,043","76,908",691,"188,817","76,412",11,"1,159",469,3,67,27,470,"61,812","25,014",505,"105,520","42,702",35,"2,281",923,6,x,x,4,210,85,8,"1,506",609,8,"1,506",609,0,0,0,9,"1,175",476,617,"82,713","33,473",251,"26,544","10,742",334,"76,196","30,835",197,"25,444","10,297",0,0,0,0,0,0,7,"1,251",506,0,0,0,25,"1,915",775,13,"2,025",819,0,0,0,4,155,63,0,0,0,4,155,63,0,0,0,26,"4,405","1,783",0,0,0,1,x,x,1,x,x,49,"6,737","2,726",0,0,0
461113000,4613000,46,11,13,0,Division No. 13,641,325,"85,588","34,636",322,"85,393","34,557",2,x,x,1,x,x,154,"18,919","7,656",161,"29,601","11,979",9,880,356,3,x,x,3,x,x,2,x,x,2,x,x,0,0,0,2,x,x,196,"20,881","8,450",96,"8,815","3,567",142,"30,856","12,487",86,"10,876","4,401",0,0,0,0,0,0,4,446,180,0,0,0,22,x,x,6,995,403,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,18,"3,540","1,433",0,0,0,0,0,0,0,0,0,33,"5,030","2,036",0,0,0
461113032,4613032,46,11,13,32,East St. Paul,30,5,"1,541",624,5,"1,541",624,0,0,0,0,0,0,1,x,x,6,622,252,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,436,176,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,7,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
461113037,4613037,46,11,13,37,West St. Paul,32,16,"5,769","2,335",16,"5,769","2,335",0,0,0,0,0,0,12,x,x,9,"1,762",713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,7,"1,568",635,2,x,x,7,x,x,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461113043,4613043,46,11,13,43,St. Andrews,311,156,"48,508","19,630",155,x,x,1,x,x,0,0,0,59,"7,510","3,039",89,"15,727","6,364",4,550,223,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,1,x,x,97,"9,323","3,773",44,"3,375","1,366",83,"19,010","7,693",47,"6,804","2,753",0,0,0,0,0,0,1,x,x,0,0,0,3,x,x,3,640,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,x,x,0,0,0,0,0,0,0,0,0,19,"3,168","1,282",0,0,0
461113056,4613056,46,11,13,56,St. Clements,268,148,"29,770","12,047",146,x,x,1,x,x,1,x,x,82,"7,795","3,155",57,"11,490","4,650",4,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,87,"9,554","3,866",48,"5,107","2,067",51,"10,748","4,350",34,"3,011","1,219",0,0,0,0,0,0,2,x,x,0,0,0,11,941,381,3,355,144,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,9,"1,984",803,0,0,0,0,0,0,0,0,0,13,x,x,0,0,0
461114000,4614000,46,11,14,0,Division No. 14,949,376,"104,455","42,271",369,"103,424","41,854",9,x,x,2,x,x,316,"42,893","17,358",344,"75,919","30,723",26,"1,401",567,3,423,171,1,x,x,6,x,x,6,x,x,0,0,0,7,x,x,421,"61,832","25,023",155,"17,729","7,175",192,"45,340","18,348",111,"14,568","5,895",0,0,0,0,0,0,3,805,326,0,0,0,3,x,x,7,"1,030",417,0,0,0,3,x,x,0,0,0,3,x,x,0,0,0,8,865,350,0,0,0,1,x,x,1,x,x,16,"1,707",691,0,0,0
461114015,4614015,46,11,14,15,Rosser,133,84,"31,849","12,889",83,x,x,1,x,x,0,0,0,66,"14,061","5,690",60,"19,257","7,793",1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,45,"6,413","2,595",11,850,344,42,"12,852","5,201",34,"5,338","2,160",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,395,160,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
461114031,4614031,46,11,14,31,Woodlands,311,113,"26,902","10,887",109,x,x,5,354,143,2,x,x,122,"13,650","5,524",125,"27,448","11,108",12,846,342,0,0,0,1,x,x,2,x,x,2,x,x,0,0,0,3,195,79,163,"28,454","11,515",47,"7,583","3,069",60,"11,466","4,640",33,"3,778","1,529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0
461114036,4614036,46,11,14,36,Rockwood,505,179,"45,704","18,496",177,"45,259","18,316",3,445,180,0,0,0,128,"15,182","6,144",159,"29,214","11,822",13,x,x,3,423,171,0,0,0,3,829,335,3,829,335,0,0,0,3,730,295,213,"26,965","10,912",97,"9,296","3,762",90,"21,022","8,507",44,"5,452","2,206",0,0,0,0,0,0,2,x,x,0,0,0,3,x,x,3,400,162,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,4,470,190,0,0,0,1,x,x,0,0,0,13,"1,497",606,0,0,0
461200000,4600000,46,12,0,0,Agricultural Region 12 - RÇgion agricole 12,"2,107",490,"113,794","46,051",482,"112,688","45,603",11,x,x,2,x,x,501,"31,840","12,885",505,"77,963","31,551",75,"4,515","1,827",0,0,0,5,220,89,5,116,47,5,116,47,0,0,0,11,728,295,"1,132","241,743","97,830",507,"79,795","32,292",321,"55,850","22,602",82,"8,617","3,487",0,0,0,3,x,x,2,x,x,0,0,0,12,197,80,18,"2,297",930,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,35,"3,921","1,587",0,0,0,1,x,x,0,0,0,125,"23,388","9,465",25,"3,890","1,574"
461218000,4618000,46,12,18,0,Division No. 18,"1,795",418,"94,139","38,097",412,x,x,8,726,294,2,x,x,446,"28,332","11,466",437,"64,725","26,193",65,"3,941","1,595",0,0,0,4,x,x,3,x,x,3,x,x,0,0,0,11,728,295,991,"210,554","85,208",453,"67,465","27,302",252,"42,157","17,060",75,x,x,0,0,0,3,x,x,1,x,x,0,0,0,7,x,x,17,x,x,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,30,"3,277","1,326",0,0,0,0,0,0,0,0,0,118,"21,449","8,680",5,910,368
461218031,4618031,46,12,18,31,Gimli,82,28,"5,985","2,422",28,"5,985","2,422",0,0,0,0,0,0,16,"1,229",497,15,"1,763",713,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"5,842","2,364",27,"2,767","1,120",9,"1,415",573,7,549,222,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,425,172,0,0,0
461218037,4618037,46,12,18,37,Armstrong,297,22,"3,040","1,230",20,x,x,1,x,x,1,x,x,69,"4,056","1,641",32,"2,578","1,043",15,669,271,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,3,x,x,177,"29,107","11,779",98,"12,474","5,048",11,"1,812",733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,358,145,0,0,0
461218040,4618040,46,12,18,40,St. Laurent,66,4,400,162,3,x,x,1,x,x,0,0,0,7,343,139,8,686,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"7,984","3,231",11,587,238,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461218044,4618044,46,12,18,44,Coldwell,150,8,"1,978",800,8,x,x,1,x,x,0,0,0,38,"2,819","1,141",32,"3,378","1,367",12,"1,145",463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,102,"21,081","8,531",24,"4,939","1,999",3,570,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,476,193,0,0,0
461218052,4618052,46,12,18,52,Eriksdale,125,9,"1,305",528,9,"1,305",528,0,0,0,0,0,0,37,"3,136","1,269",25,"3,087","1,249",8,400,162,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,82,"22,282","9,017",18,"2,139",866,3,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,372,151,1,x,x
