AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NTOTWHT,TOTWHT,ETOTWHT,NWHTDUR,WHTDUR,EWHTDUR,NWHTSPG,WHTSPG,EWHTSPG,NWHTWIN,WHTWIN,EWHTWIN,NOATS,OATS,EOATS,NBARLEY,BARLEY,EBARLEY,NMXDGRN,MXDGRN,EMXDGRN,NCORNGR,CORNGR,ECORNGR,NBUCWHT,BUCWHT,EBUCWHT,NTOTRYE,TOTRYE,ETOTRYE,NRYEFAL,RYEFAL,ERYEFAL,NRYESPG,RYESPG,ERYESPG,NCORNEN,CORNEN,ECORNEN,NALFALFA,ALFALFA,EALFALFA,NOTTAME,OTTAME,EOTTAME,NFCROPS,FCROPS,EFCROPS,NCANOLA,CANOLA,ECANOLA,NFLAXSD,FLAXSD,EFLAXSD,NSOYBNS,SOYBNS,ESOYBNS,NSUNFLS,SUNFLS,ESUNFLS,NPOTATS,POTATS,EPOTATS,NMUSTSD,MUSTSD,EMUSTSD,NDFPEAS,DFPEAS,EDFPEAS,NLENTIL,LENTIL,ELENTIL,NTOTDRBN,TOTDRBN,ETOTDRBN,NWHITBN,WHITBN,EWHITBN,NFABABN,FABABN,EFABABN,NODFBNS,ODFBNS,EODFBNS,NCANARY,CANARY,ECANARY,NTOBACO,TOBACO,ETOBACO,NSUGARB,SUGARB,ESUGARB,NMILLET,MILLET,EMILLET,NTRITCL,TRITCL,ETRITCL,NSAFLWR,SAFLWR,ESAFLWR,NCARAWAY,CARAWAY,ECARAWAY,NFORAGE,FORAGE,EFORAGE,NOFIELD,OFIELD,EOFIELD,NALFASD,ALFASD,EALFASD,NALSIKE,ALSIKE,EALSIKE,NCLOVRD,CLOVRD,ECLOVRD,NBFTREF,BFTREF,EBFTREF,NCLOVSW,CLOVSW,ECLOVSW,NTIMOTHY,TIMOTHY,ETIMOTHY,NBROMSD,BROMSD,EBROMSD,NFESCUE,FESCUE,EFESCUE,NCWHTSD,CWHTSD,ECWHTSD,NOFORGSD,OFORGSD,EOFORGSD
470009006,47,0,9,6,4709006,- Wallace No. 243,278,230,"61,403","24,849",19,"2,812","1,138",223,"56,981","23,059",8,"1,610",652,76,"3,413","1,381",206,"47,335","19,156",2,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,49,"2,965","1,200",39,"1,472",596,6,369,149,135,"26,586","10,759",49,"6,396","2,588",0,0,0,0,0,0,1,x,x,5,677,274,14,"3,419","1,384",6,"2,619","1,060",0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,5,99,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009011,47,0,9,11,4709011,- Orkney No. 244,319,255,"69,093","27,961",14,x,x,253,"67,734","27,411",1,x,x,102,"5,618","2,274",140,"20,229","8,186",4,216,87,0,0,0,0,0,0,12,839,340,10,x,x,2,x,x,0,0,0,101,"9,572","3,874",50,"3,599","1,456",1,x,x,109,"15,656","6,336",19,"1,859",752,0,0,0,0,0,0,1,x,x,7,333,135,5,485,196,9,"1,147",464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009019,47,0,9,19,4709019,- Garry No. 245,249,219,"55,365","22,405",6,x,x,216,"54,782","22,169",1,x,x,85,"4,495","1,819",73,"7,285","2,948",10,870,352,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,91,"9,252","3,744",35,"2,168",877,1,x,x,104,"12,836","5,195",15,"1,593",645,0,0,0,0,0,0,0,0,0,4,x,x,5,366,148,5,501,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009023,47,0,9,23,4709023,- Insinger No. 275,253,223,"62,045","25,109",9,x,x,222,"60,836","24,619",1,x,x,71,"3,442","1,393",62,"8,705","3,523",1,x,x,0,0,0,0,0,0,4,282,114,4,282,114,0,0,0,0,0,0,66,"8,788","3,556",34,"2,738","1,108",0,0,0,100,"14,719","5,957",24,"2,911","1,178",0,0,0,2,x,x,0,0,0,2,x,x,3,375,152,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009029,47,0,9,29,4709029,- Good Lake No. 274,226,168,"39,480","15,977",8,"1,018",412,166,"38,462","15,565",0,0,0,81,"5,928","2,399",79,"10,505","4,251",8,469,190,0,0,0,0,0,0,7,540,219,7,540,219,0,0,0,0,0,0,83,"11,182","4,525",34,"2,391",968,1,x,x,92,"14,673","5,938",20,"2,411",976,0,0,0,0,0,0,1,x,x,5,698,282,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,289,117,0,0,0,3,289,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009033,47,0,9,33,4709033,- Sliding Hills No. 273,272,245,"69,097","27,963",19,"3,500","1,416",242,"64,044","25,918",9,"1,553",628,40,"2,515","1,018",168,"30,985","12,539",1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,47,"5,753","2,328",22,"1,241",502,1,x,x,131,"26,213","10,608",47,"8,391","3,396",0,0,0,0,0,0,0,0,0,4,728,295,4,615,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0
470009037,47,0,9,37,4709037,- Cote No. 271,215,167,"52,978","21,439",11,x,x,165,"50,235","20,329",1,x,x,37,"2,125",860,109,"19,658","7,955",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,"11,145","4,510",29,"2,174",880,2,x,x,115,"29,982","12,133",24,"3,360","1,360",0,0,0,0,0,0,0,0,0,3,559,226,2,x,x,3,550,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009042,47,0,9,42,4709042,- St. Philips No. 301,156,133,"42,040","17,013",5,x,x,132,"40,172","16,257",2,x,x,36,"1,347",545,56,"9,040","3,658",0,0,0,0,0,0,0,0,0,7,441,178,7,441,178,0,0,0,0,0,0,62,"7,285","2,948",18,629,255,0,0,0,66,"13,026","5,271",5,"1,473",596,0,0,0,0,0,0,0,0,0,0,0,0,3,255,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009046,47,0,9,46,4709046,- Keys No. 303,183,140,"42,634","17,253",8,"1,057",428,139,"41,577","16,826",0,0,0,40,"2,517","1,019",73,"10,917","4,418",2,x,x,0,0,0,0,0,0,13,962,389,12,x,x,1,x,x,0,0,0,67,"9,820","3,974",19,"2,061",834,2,x,x,98,"20,417","8,262",5,653,264,0,0,0,0,0,0,0,0,0,4,380,154,11,"1,827",739,0,0,0,4,825,334,0,0,0,4,825,334,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009049,47,0,9,49,4709049,- Buchanan No. 304,220,196,"50,381","20,388",5,723,293,195,"49,658","20,096",0,0,0,35,"1,966",796,119,"23,424","9,479",1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,43,"5,065","2,050",22,"1,498",606,0,0,0,122,"20,710","8,381",26,"2,949","1,193",0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009054,47,0,9,54,4709054,- Invermay No. 305,224,184,"47,242","19,118",1,x,x,183,x,x,2,x,x,52,"2,761","1,117",96,"16,045","6,493",1,x,x,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,46,"3,476","1,407",16,626,253,0,0,0,97,"16,228","6,567",9,"1,292",523,0,0,0,0,0,0,0,0,0,3,340,138,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009060,47,0,9,60,4709060,- Hazel Dell No. 335,252,150,"27,444","11,106",1,x,x,149,x,x,3,x,x,99,"4,523","1,830",121,"19,075","7,719",6,375,152,0,0,0,0,0,0,3,153,62,2,x,x,1,x,x,0,0,0,129,"11,536","4,668",57,"3,879","1,570",4,157,64,116,"18,400","7,446",20,"1,975",799,0,0,0,0,0,0,0,0,0,3,225,91,3,136,55,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009062,47,0,9,62,4709062,- Preeceville No. 334,385,253,"51,250","20,740",9,x,x,253,"49,399","19,991",1,x,x,110,"6,829","2,764",192,"25,272","10,227",5,292,118,0,0,0,0,0,0,4,469,190,4,469,190,0,0,0,0,0,0,185,"21,475","8,691",69,"4,085","1,653",4,209,85,140,"18,998","7,688",20,"1,502",608,0,0,0,1,x,x,1,x,x,4,385,156,2,x,x,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009067,47,0,9,67,4709067,- Clayton No. 333,339,288,"68,138","27,574",3,x,x,286,"67,489","27,312",2,x,x,101,"3,616","1,463",180,"19,051","7,710",6,655,265,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,138,"15,035","6,084",81,"3,515","1,422",0,0,0,216,"33,840","13,695",12,"1,500",607,0,0,0,0,0,0,0,0,0,1,x,x,4,217,88,2,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470009075,47,0,9,75,4709075,- Livingston No. 331,176,142,"46,423","18,787",3,277,112,142,"46,146","18,675",0,0,0,48,"1,949",789,68,"6,870","2,780",3,260,105,0,0,0,0,0,0,8,977,395,7,x,x,1,x,x,0,0,0,73,"9,005","3,644",32,"1,496",605,0,0,0,94,"19,763","7,998",11,"1,418",574,0,0,0,0,0,0,1,x,x,1,x,x,4,293,119,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010000,47,0,10,0,4710000,- Division No. 10,"3,290","2,913","1,093,676","442,595",134,"21,829","8,834","2,898","1,069,936","432,988",14,"1,911",773,650,"34,394","13,919","1,530","243,451","98,521",41,"3,208","1,298",0,0,0,1,x,x,53,"4,136","1,674",50,x,x,3,x,x,1,x,x,506,"35,812","14,493",360,"21,471","8,689",11,760,308,"1,310","250,668","101,442",327,"46,469","18,805",0,0,0,1,x,x,2,x,x,166,"22,039","8,919",69,"13,318","5,390",134,"25,169","10,186",4,44,18,0,0,0,0,0,0,4,44,18,20,"3,495","1,414",0,0,0,0,0,0,5,127,51,1,x,x,0,0,0,0,0,0,19,"3,562","1,441",0,0,0,16,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,2,x,x
470010003,47,0,10,3,4710003,- Ituna Bon Accord No. 246,253,224,"61,416","24,854",11,"1,436",581,221,"59,980","24,273",0,0,0,81,"4,540","1,837",94,"11,104","4,494",3,230,93,0,0,0,0,0,0,3,312,126,3,312,126,0,0,0,0,0,0,34,"2,769","1,121",22,"1,145",463,0,0,0,105,"15,812","6,399",21,"2,073",839,0,0,0,0,0,0,0,0,0,9,"1,440",583,1,x,x,3,170,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010008,47,0,10,8,4710008,- Kellross No. 247,272,236,"72,582","29,373",9,"1,152",466,235,"71,430","28,907",0,0,0,91,"5,068","2,051",95,"11,074","4,481",4,193,78,0,0,0,0,0,0,4,455,184,4,455,184,0,0,0,0,0,0,41,"1,886",763,33,"1,696",686,2,x,x,85,"14,099","5,706",13,"1,756",711,0,0,0,0,0,0,0,0,0,33,"4,732","1,915",1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,525,212,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010014,47,0,10,14,4710014,- Touchwood No. 248,188,168,"58,220","23,561",16,"1,620",656,168,"56,600","22,905",0,0,0,34,"1,384",560,62,"5,320","2,153",2,x,x,0,0,0,0,0,0,4,257,104,4,257,104,0,0,0,0,0,0,25,"1,382",559,13,529,214,0,0,0,46,"10,560","4,273",14,"1,435",581,0,0,0,0,0,0,1,x,x,10,"1,411",571,4,606,245,7,"1,286",520,0,0,0,0,0,0,0,0,0,0,0,0,3,"1,011",409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010021,47,0,10,21,4710021,- Mount Hope No. 279,269,250,"123,427","49,949",37,"5,918","2,395",249,"117,509","47,554",0,0,0,48,"2,628","1,064",100,"12,388","5,013",5,181,73,0,0,0,1,x,x,10,641,259,10,641,259,0,0,0,0,0,0,40,"2,829","1,145",21,"1,142",462,1,x,x,90,"16,108","6,519",34,"4,292","1,737",0,0,0,0,0,0,0,0,0,21,"2,277",921,6,615,249,66,"13,801","5,585",3,x,x,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010026,47,0,10,26,4710026,- Kutawa No. 278,150,126,"40,256","16,291",8,x,x,126,"39,041","15,799",2,x,x,27,"1,340",542,56,"5,211","2,109",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"2,757","1,116",21,"1,247",505,0,0,0,44,"9,487","3,839",10,"1,133",459,0,0,0,0,0,0,0,0,0,2,x,x,6,"1,871",757,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010031,47,0,10,31,4710031,- Emerald No. 277,261,232,"76,252","30,858",6,783,317,232,"75,469","30,541",0,0,0,54,"2,767","1,120",120,"15,811","6,398",4,242,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"1,966",796,28,"1,746",707,1,x,x,106,"18,610","7,531",22,"2,087",845,0,0,0,0,0,0,0,0,0,18,"2,745","1,111",7,787,318,3,248,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010036,47,0,10,36,4710036,- Foam Lake No. 276,368,329,"125,881","50,942",6,"1,399",566,326,"123,766","50,086",5,716,290,95,"4,856","1,965",162,"30,340","12,278",4,267,108,0,0,0,0,0,0,5,x,x,4,x,x,1,x,x,0,0,0,69,"4,457","1,804",49,"4,067","1,646",1,x,x,147,"30,004","12,142",19,"2,719","1,100",0,0,0,0,0,0,0,0,0,5,765,310,14,"3,763","1,523",9,"1,596",646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0
470010041,47,0,10,41,4710041,- Elfros No. 307,200,174,"61,473","24,877",6,x,x,174,"59,733","24,173",1,x,x,43,"2,413",977,110,"17,490","7,078",4,x,x,0,0,0,0,0,0,8,489,198,8,489,198,0,0,0,0,0,0,35,"2,708","1,096",32,"2,259",914,0,0,0,69,"11,332","4,586",33,"3,897","1,577",0,0,0,0,0,0,0,0,0,3,342,138,5,"1,331",539,13,"2,178",881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010046,47,0,10,46,4710046,- Big Quill No. 308,239,205,"75,434","30,527",10,"1,452",588,205,"73,982","29,939",0,0,0,35,"1,211",490,105,"14,363","5,812",3,103,42,0,0,0,0,0,0,3,200,81,3,200,81,0,0,0,0,0,0,59,"4,345","1,758",33,"1,431",579,2,x,x,75,"14,002","5,666",52,"6,614","2,677",0,0,0,0,0,0,0,0,0,14,"2,196",889,8,"1,135",459,18,"3,297","1,334",1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,960,388,0,0,0,3,960,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010052,47,0,10,52,4710052,- Prairie Rose No. 309,154,136,"72,233","29,232",5,x,x,134,"71,098","28,772",2,x,x,17,"1,179",477,104,"23,703","9,592",1,x,x,0,0,0,0,0,0,4,415,168,3,x,x,1,x,x,0,0,0,25,"2,707","1,095",12,985,399,0,0,0,55,"12,816","5,186",16,"2,453",993,0,0,0,0,0,0,0,0,0,12,"1,304",528,2,x,x,5,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010056,47,0,10,56,4710056,- Leroy No. 339,264,241,"113,790","46,049",10,"1,809",732,238,"111,981","45,317",0,0,0,15,640,259,111,"16,607","6,721",1,x,x,0,0,0,0,0,0,6,439,178,6,439,178,0,0,0,0,0,0,27,"1,443",584,16,877,355,1,x,x,138,"25,551","10,340",33,"7,230","2,926",0,0,0,0,0,0,0,0,0,24,"3,035","1,228",0,0,0,3,790,320,0,0,0,0,0,0,0,0,0,0,0,0,3,340,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"1,450",587,0,0,0,4,"1,450",587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010061,47,0,10,61,4710061,- Lakeside No. 338,155,143,"57,724","23,360",4,x,x,142,"56,694","22,943",1,x,x,16,"1,298",525,113,"26,864","10,871",3,372,151,0,0,0,0,0,0,4,190,77,4,190,77,0,0,0,0,0,0,21,"2,269",918,21,922,373,1,x,x,61,"10,488","4,244",14,"1,519",615,0,0,0,0,0,0,0,0,0,13,"1,063",430,6,"1,037",420,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,840,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111,45,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
470010066,47,0,10,66,4710066,- Lakeview No. 337,213,189,"73,418","29,711",3,x,x,189,"71,983","29,130",2,x,x,34,"1,832",741,122,"22,367","9,052",1,x,x,0,0,0,0,0,0,2,x,x,1,x,x,1,x,x,0,0,0,17,"1,582",640,25,"1,936",783,1,x,x,90,"18,263","7,391",14,"2,588","1,047",0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470010071,47,0,10,71,4710071,- Sasman No. 336,304,260,"81,570","33,010",3,x,x,259,"80,670","32,646",1,x,x,60,"3,238","1,310",176,"30,809","12,468",4,570,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,53,"2,712","1,098",34,"1,489",603,1,x,x,199,"43,536","17,618",32,"6,673","2,700",0,0,0,1,x,x,0,0,0,1,x,x,8,"1,442",584,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,310,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011000,47,0,11,0,4711000,- Division No. 11,"4,040","3,328","1,600,503","647,701",586,"104,487","42,284","3,280","1,494,442","604,779",19,"1,574",637,705,"41,733","16,889","1,483","216,065","87,438",53,"5,181","2,097",0,0,0,3,36,15,193,"16,748","6,778",186,"15,618","6,320",10,"1,130",457,11,805,326,"1,028","122,514","49,580",426,"33,295","13,474",14,722,292,722,"125,979","50,982",207,"21,274","8,609",0,0,0,4,249,101,24,"1,370",554,178,"25,578","10,351",42,"3,016","1,221",146,"22,781","9,219",18,"1,281",518,0,0,0,8,833,337,12,448,181,12,"1,705",690,0,0,0,0,0,0,3,85,34,1,x,x,1,x,x,0,0,0,30,"2,628","1,064",8,715,289,22,"2,210",894,0,0,0,0,0,0,0,0,0,3,256,104,0,0,0,5,105,42,0,0,0,2,x,x,4,x,x
470011003,47,0,11,3,4711003,- Last Mountain Valley No. 250,219,214,"91,222","36,916",61,"9,856","3,989",214,"81,366","32,928",0,0,0,37,"1,670",676,79,"7,690","3,112",1,x,x,0,0,0,0,0,0,6,361,146,6,361,146,0,0,0,0,0,0,44,"2,594","1,050",22,"1,534",621,1,x,x,32,"4,026","1,629",19,"1,767",715,0,0,0,0,0,0,0,0,0,9,"1,502",608,1,x,x,25,"4,733","1,915",1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470011006,47,0,11,6,4711006,- Big Arm No. 251,129,123,"98,343","39,798",32,x,x,122,"92,003","37,232",1,x,x,19,"1,248",505,46,"5,199","2,104",0,0,0,0,0,0,1,x,x,8,718,291,7,x,x,1,x,x,0,0,0,25,"3,098","1,254",19,"1,077",436,0,0,0,26,"4,967","2,010",9,"1,213",491,0,0,0,0,0,0,0,0,0,15,"3,575","1,447",2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0
470011011,47,0,11,11,4711011,- Arm River No. 252,136,130,"82,475","33,376",42,x,x,125,"70,345","28,468",2,x,x,21,934,378,27,"3,565","1,443",3,185,75,0,0,0,0,0,0,12,"1,402",567,11,x,x,1,x,x,0,0,0,25,"4,182","1,692",19,"1,493",604,0,0,0,5,435,176,5,860,348,0,0,0,0,0,0,0,0,0,4,695,281,1,x,x,4,395,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x
470011016,47,0,11,16,4711016,- Willner No. 253,152,147,"90,627","36,675",29,"4,492","1,818",143,"86,135","34,858",0,0,0,19,818,331,45,"5,215","2,110",1,x,x,0,0,0,0,0,0,3,130,53,3,130,53,0,0,0,0,0,0,17,"1,438",582,10,660,267,0,0,0,5,592,240,2,x,x,0,0,0,0,0,0,0,0,0,4,458,185,5,335,136,4,497,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x
470011018,47,0,11,18,4711018,- Loreburn No. 254,232,225,"125,758","50,892",36,x,x,225,"119,724","48,451",1,x,x,15,785,318,46,"3,182","1,288",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"2,983","1,207",7,232,94,0,0,0,24,"3,830","1,550",8,690,279,0,0,0,0,0,0,0,0,0,10,"1,614",653,2,x,x,3,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
