AREAID,PROV,CAR,CD,CCS,SGC,AREANAME,NTFAREA,NVALMCH,VALMCH,NTOTTRC,TOTTRC,T2WHTR,T4WHTR,TVALTRC,NTTRCU20,TTRCU20,TRCU202,TRCU204,VTRCU20,NTTRC20,TTRC20,TRC202,TRC204,VTRC20,NTTRC40,TTRC40,TRC402,TRC404,VTRC40,NTTRC100,TTRC100,TRC1002,TRC1004,VTRC100,NTTRC149,TTRC149,TRC1492,TRC1494,VTRC149,NTOTTRK,TOTTRK,TVALTRK,NPICKUP,PICKUP,VPICKUP,NOTHTRK,OTHTRK,VOTHTRK,NAUTMBL,AUTMBL,VALATO,NSWTHER,SWTHER,VSWTHER,NMOWERS,MOWERS,VMOWER,NTOTCOMB,TOTCOMB,TVALCMB,NSPCOMB,SPCOMB,VSPCOMB,NPTCOMB,PTCOMB,VPTCOMB,NTOTBAL,TOTBAL,TVALBAL,NBALSML,BALSML,VBALSML,NBALLRG,BALLRG,VBALLRG,NHARVST,HARVST,VHARVST,NVCULTSD,VCULTSD,NVALOEQ,VALOEQ,NCOMPNY,NTOTFCAP,TOTFCAP,NVALMCH,VALMCH,NVALLVSK,VALLVSK,NVALULB,VALULB,NVLBOWN,VLBOWN,NVLBRNT,VLBRNT,FCAPDST,FCAPDST_1,FCAPDST_2,FCAPDST_3,FCAPDST_4,FCAPDST_5,FCAPDST_6,FCAPDST_7,FCAPDST_8
478000000,47,80,0,0,4700000,- Agricultural Region - RÇgion agricole 8A,"3,235","3,134","307,318,694","2,946","8,819","7,683","1,136","100,758,043","1,068","1,278","1,240",38,"2,816,039",723,893,868,25,"1,442,006","1,965","2,938","2,870",68,"12,968,508","1,682","2,188","2,025",163,"31,932,473","1,120","1,522",680,842,"51,599,017","3,009","8,117","47,157,077","2,869","4,460","24,086,500","2,272","3,657","23,070,577","2,000","2,308","16,167,328","2,524","3,596","14,482,700",359,372,"976,031","2,408","3,032","45,054,458","1,445","1,705","28,026,446","1,186","1,327","17,028,012","1,097","1,349","4,714,993",720,755,"944,726",566,594,"3,770,267",110,149,"807,239","2,526","41,629,261","2,434","35,571,564",309,"3,235","1,148,605,012","3,134","307,318,694","1,360","57,202,621","3,235","784,083,697","3,022","548,174,773","1,774","235,908,924","3,235",194,443,683,774,432,546,109,54
478100000,47,81,0,0,4700000,- Agricultural Region - RÇgion agricole 8B,"3,419","3,311","357,386,448","3,136","9,705","8,245","1,460","120,229,855","1,330","1,586","1,524",62,"3,598,703",798,957,923,34,"1,788,049","2,077","2,980","2,838",142,"14,172,182","1,947","2,407","2,235",172,"36,860,455","1,388","1,775",725,"1,050","63,810,466","3,198","8,813","50,366,141","3,030","4,663","23,052,289","2,551","4,150","27,313,852","2,350","2,763","17,836,889","2,700","3,894","18,820,806",361,376,"957,228","2,690","3,365","58,782,983","1,812","2,140","43,795,126","1,136","1,225","14,987,857","1,123","1,365","3,799,860",957,993,"1,536,698",363,372,"2,263,162",99,130,"772,799","2,736","48,524,125","2,640","37,295,762",361,"3,419","1,353,695,766","3,311","357,386,448","1,489","54,138,407","3,419","942,170,911","3,236","669,918,491","1,874","272,252,420","3,419",116,340,651,787,625,728,120,52
479000000,47,90,0,0,4700000,- Agricultural Region - RÇgion agricole 9A,"5,074","4,929","460,304,997","4,600","13,439","11,787","1,652","148,125,965","1,530","1,803","1,721",82,"3,918,852","1,127","1,408","1,374",34,"2,428,988","3,252","4,980","4,806",174,"23,611,620","2,545","3,238","3,012",226,"49,534,522","1,571","2,010",874,"1,136","68,631,983","4,726","12,813","70,196,393","4,470","7,119","35,422,272","3,560","5,694","34,774,121","2,994","3,460","21,269,313","3,777","5,297","22,329,976",947,"1,003","4,158,207","3,703","4,726","69,231,708","2,543","3,073","52,192,818","1,477","1,653","17,038,890","2,433","3,124","11,562,984","1,746","1,856","3,306,703","1,220","1,268","8,256,281",239,292,"1,662,716","3,920","58,559,975","3,774","53,207,760",438,"5,074","1,872,211,928","4,929","460,304,997","2,837","158,453,258","5,074","1,253,453,673","4,719","881,607,944","2,802","371,845,729","5,074",312,600,"1,144","1,113",717,909,182,97
479100000,47,91,0,0,4700000,- Agricultural Region - RÇgion agricole 9B,"3,266","3,199","363,947,124","2,970","8,839","7,532","1,307","123,278,855","1,059","1,260","1,150",110,"3,057,474",616,776,731,45,"1,822,704","1,963","2,888","2,748",140,"16,999,120","1,810","2,376","2,185",191,"41,458,613","1,195","1,539",718,821,"59,940,944","3,065","8,704","51,319,424","2,930","5,092","27,160,091","2,242","3,612","24,159,333","2,007","2,323","16,226,635","2,442","3,494","17,683,472",727,772,"4,203,104","2,289","2,873","53,151,201","1,330","1,569","37,997,464","1,165","1,304","15,153,737","1,801","2,297","10,068,228","1,095","1,154","1,974,423","1,087","1,143","8,093,805",269,293,"1,394,486","2,517","45,281,558","2,452","41,340,161",330,"3,266","1,614,238,819","3,199","363,947,124","2,247","189,984,567","3,266","1,060,307,128","3,093","775,708,614","1,871","284,598,514","3,266",127,264,580,650,476,808,245,116
480000000,48,0,0,0,4800000,- Alberta,"57,245","55,923","6,079,438,281","51,868","155,872","130,796","25,076","1,962,026,828","22,398","27,567","25,847","1,720","71,203,883","13,006","15,941","14,912","1,029","45,097,253","36,687","56,945","52,046","4,899","410,340,020","26,542","34,178","29,751","4,427","630,224,905","15,899","21,241","8,240","13,001","805,160,767","53,559","155,003","1,029,552,475","51,392","97,595","582,506,898","34,750","57,408","447,045,577","32,748","38,838","277,724,343","35,696","47,645","247,823,988","15,812","16,757","87,754,219","33,385","41,689","775,982,863","26,605","32,119","672,662,830","8,782","9,570","103,320,033","30,416","39,659","187,904,506","20,257","22,211","52,426,980","16,659","17,448","135,477,526","4,076","4,695","33,484,519","39,624","659,508,207","41,242","817,676,333","7,011","57,245","30,806,123,283","55,923","6,079,438,281","42,016","3,435,210,006","57,245","21,291,474,996","54,211","15,503,653,427","26,436","5,787,821,569","57,245","1,214","4,135","11,311","13,048","8,254","12,473","3,798","3,012"
481000000,48,10,0,0,4800000,- Agricultural Region - RÇgion agricole 1,"3,337","3,239","487,703,138","2,980","9,972","7,922","2,050","163,825,256","1,187","1,457","1,337",120,"4,026,558",708,872,794,78,"2,805,722","2,063","3,162","2,925",237,"24,644,664","1,877","2,586","2,196",390,"54,734,657","1,418","1,895",670,"1,225","77,613,655","3,159","11,270","84,343,055","3,056","7,152","47,943,446","2,292","4,118","36,399,609","1,989","2,398","19,534,712","2,432","3,912","18,503,801",505,544,"2,617,353","2,167","2,776","58,805,341","1,423","1,734","46,281,095",949,"1,042","12,524,246","1,809","2,350","13,421,567","1,275","1,442","4,251,020",866,908,"9,170,547",205,248,"2,188,978","2,465","51,522,776","2,498","72,940,299",453,"3,337","2,568,478,656","3,239","487,703,138","2,354","290,944,260","3,337","1,789,831,258","3,151","1,251,455,515","2,175","538,375,743","3,337",42,137,350,555,500,"1,031",407,315
481001000,48,10,1,0,4801000,- Division No.  1,"1,752","1,704","250,730,493","1,552","4,909","3,909","1,000","78,492,576",577,705,637,68,"1,948,348",357,439,395,44,"1,410,623","1,082","1,626","1,515",111,"13,193,876",876,"1,163","1,015",148,"22,695,202",721,976,347,629,"39,244,527","1,657","5,796","43,260,534","1,595","3,704","24,206,707","1,166","2,092","19,053,827","1,041","1,275","9,908,505","1,194","1,818","8,190,065",303,326,"1,842,692","1,060","1,338","32,189,472",766,944,"27,419,934",370,394,"4,769,538",865,"1,114","6,025,104",690,819,"2,639,201",276,295,"3,385,903",90,105,"945,089","1,251","26,279,192","1,301","43,597,264",267,"1,752","1,381,873,371","1,704","250,730,493","1,124","123,684,151","1,752","1,007,458,727","1,644","720,398,851",948,"287,059,876","1,752",19,67,205,311,246,540,202,162
481001003,48,10,1,3,4801003,- Cypress No. 1,"1,004",976,"110,239,723",880,"2,521","2,086",435,"34,319,949",305,371,328,43,"1,165,869",182,216,199,17,"698,595",623,970,894,76,"7,894,250",453,617,534,83,"11,909,365",285,347,131,216,"12,651,870",940,"2,890","20,529,778",891,"1,941","12,539,059",596,949,"7,990,719",555,672,"5,123,470",641,964,"3,939,897",203,222,"1,176,574",505,612,"11,250,956",322,377,"8,898,218",224,235,"2,352,738",549,726,"3,902,177",442,538,"1,727,274",176,188,"2,174,903",57,66,"587,689",666,"9,934,465",721,"19,474,768",153,"1,004","720,326,980",976,"110,239,723",715,"79,381,822","1,004","530,705,435",945,"389,035,456",466,"141,669,979","1,004",12,44,142,212,139,285,90,80
481001008,48,10,1,8,4801008,- Forty Mile County No. 8,748,728,"140,490,770",672,"2,388","1,823",565,"44,172,627",272,334,309,25,"782,479",175,223,196,27,"712,028",459,656,621,35,"5,299,626",423,546,481,65,"10,785,837",436,629,216,413,"26,592,657",717,"2,906","22,730,756",704,"1,763","11,667,648",570,"1,143","11,063,108",486,603,"4,785,035",553,854,"4,250,168",100,104,"666,118",555,726,"20,938,516",444,567,"18,521,716",146,159,"2,416,800",316,388,"2,122,927",248,281,"911,927",100,107,"1,211,000",33,39,"357,400",585,"16,344,727",580,"24,122,496",114,748,"661,546,391",728,"140,490,770",409,"44,302,329",748,"476,753,292",699,"331,363,395",482,"145,389,897",748,7,23,63,99,107,255,112,82
481004000,48,10,4,0,4804000,- Division No.  4,"1,585","1,535","236,972,645","1,428","5,063","4,013","1,050","85,332,680",610,752,700,52,"2,078,210",351,433,399,34,"1,395,099",981,"1,536","1,410",126,"11,450,788","1,001","1,423","1,181",242,"32,039,455",697,919,323,596,"38,369,128","1,502","5,474","41,082,521","1,461","3,448","23,736,739","1,126","2,026","17,345,782",948,"1,123","9,626,207","1,238","2,094","10,313,736",202,218,"774,661","1,107","1,438","26,615,869",657,790,"18,861,161",579,648,"7,754,708",944,"1,236","7,396,463",585,623,"1,611,819",590,613,"5,784,644",115,143,"1,243,889","1,214","25,243,584","1,197","29,343,035",186,"1,585","1,186,605,285","1,535","236,972,645","1,230","167,260,109","1,585","782,372,531","1,507","531,056,664","1,227","251,315,867","1,585",23,70,145,244,254,491,205,153
481004004,48,10,4,4,4804004,- Special Area No. 2,571,548,"81,630,086",515,"1,795","1,440",355,"28,965,995",220,265,247,18,"656,507",149,189,178,11,"638,653",371,610,560,50,"4,795,937",334,459,360,99,"10,883,439",211,272,95,177,"11,991,459",536,"1,891","14,963,890",524,"1,220","8,882,770",374,671,"6,081,120",315,368,"3,258,714",425,666,"3,688,224",93,101,"347,660",353,451,"8,231,126",187,233,"5,712,326",198,218,"2,518,800",371,481,"3,082,023",222,240,"712,492",232,241,"2,369,531",48,55,"393,001",413,"8,236,095",416,"10,463,358",88,571,"440,287,966",548,"81,630,086",484,"76,225,897",571,"282,431,983",541,"186,332,554",442,"96,099,429",571,10,27,56,79,98,170,68,63
481004012,48,10,4,12,4804012,- Special Area No. 3,650,631,"96,731,909",588,"2,008","1,561",447,"34,049,410",240,297,275,22,"957,057",122,138,116,22,"505,779",397,580,536,44,"3,984,418",426,586,496,90,"12,708,312",317,407,138,269,"15,893,844",618,"2,238","16,231,161",603,"1,364","8,976,314",491,874,"7,254,847",407,489,"4,231,667",517,922,"4,170,702",48,51,"111,417",502,667,"12,259,609",309,369,"8,579,679",265,298,"3,679,930",330,428,"2,207,095",229,245,"532,241",179,183,"1,674,854",32,47,"296,000",517,"10,442,222",498,"12,732,626",62,650,"441,583,048",631,"96,731,909",424,"39,902,431",650,"304,948,708",620,"208,801,255",490,"96,147,453",650,6,28,58,113,107,213,75,50
481004020,48,10,4,20,4804020,- Special Area No. 4,364,356,"58,610,650",325,"1,260","1,012",248,"22,317,275",150,190,178,12,"464,646",80,106,105,1,"250,667",213,346,314,32,"2,670,433",241,378,325,53,"8,447,704",169,240,90,150,"10,483,825",348,"1,345","9,887,470",334,864,"5,877,655",261,481,"4,009,815",226,266,"2,135,826",296,506,"2,454,810",61,66,"315,584",252,320,"6,125,134",161,188,"4,569,156",116,132,"1,555,978",243,327,"2,107,345",134,138,"367,086",179,189,"1,740,259",35,41,"554,888",284,"6,565,267",283,"6,147,051",36,364,"304,734,271",356,"58,610,650",322,"51,131,781",364,"194,991,840",346,"135,922,855",295,"59,068,985",364,7,15,31,52,49,108,62,40
482000000,48,20,0,0,4800000,- Agricultural Region - RÇgion agricole 2,"6,939","6,737","1,075,473,834","6,214","21,112","17,316","3,796","323,611,588","3,031","3,784","3,528",256,"10,158,758","1,512","1,844","1,719",125,"6,139,137","4,304","6,550","6,016",534,"53,148,660","3,710","5,019","4,456",563,"99,907,829","2,805","3,915","1,597","2,318","154,257,204","6,534","23,472","171,249,859","6,374","14,472","86,622,081","4,714","9,000","84,627,778","4,474","5,499","43,101,525","4,771","7,625","40,345,537","1,419","1,524","8,128,146","4,327","5,442","140,994,024","3,313","4,058","121,883,201","1,286","1,384","19,110,823","3,321","4,329","21,992,118","2,587","3,047","9,445,823","1,209","1,282","12,546,295",571,662,"6,330,177","4,965","108,740,209","5,328","210,980,651","1,279","6,939","5,307,002,262","6,737","1,075,473,834","4,577","566,589,883","6,939","3,664,938,545","6,393","2,643,167,240","3,467","1,021,771,305","6,939",94,302,872,"1,247","1,015","1,942",790,677
482002000,48,20,2,0,4802000,- Division No.  2,"3,680","3,577","578,304,812","3,295","11,181","9,288","1,893","159,970,723","1,434","1,795","1,681",114,"4,770,028",843,"1,061",996,65,"3,311,805","2,384","3,812","3,482",330,"31,933,061","1,955","2,717","2,382",335,"53,709,360","1,240","1,796",747,"1,049","66,246,469","3,460","12,749","92,266,153","3,378","7,971","45,848,672","2,388","4,778","46,417,481","2,314","2,890","22,601,429","2,401","3,502","20,072,410",781,823,"5,329,250","2,075","2,588","60,743,398","1,733","2,106","54,788,625",458,482,"5,954,773","1,900","2,559","14,010,135","1,484","1,862","6,461,196",641,697,"7,548,939",351,400,"4,718,692","2,578","52,562,691","2,860","146,029,931",661,"3,680","2,805,321,050","3,577","578,304,812","2,483","372,105,266","3,680","1,854,910,972","3,379","1,364,327,196","1,699","490,583,776","3,680",51,163,489,717,588,983,331,358
482002001,48,20,2,1,4802001,- Warner County No. 5,607,590,"104,620,937",552,"2,021","1,566",455,"31,800,324",258,336,319,17,"947,324",146,183,169,14,"603,749",404,625,571,54,"5,064,288",286,372,333,39,"6,468,721",321,505,174,331,"18,716,242",576,"2,402","17,838,780",562,"1,468","9,190,002",433,934,"8,648,778",397,507,"4,360,956",453,784,"4,004,489",87,91,"567,058",431,559,"17,720,912",382,475,"16,684,992",76,84,"1,035,920",288,350,"1,647,243",239,259,"670,353",85,91,"976,890",26,31,"324,792",433,"11,786,577",453,"14,569,806",103,607,"551,167,280",590,"104,620,937",389,"48,983,065",607,"397,563,278",556,"285,205,220",364,"112,358,058",607,12,27,71,105,63,166,89,74
482002011,48,20,2,11,4802011,- Lethbridge County No. 26,"1,188","1,164","192,119,335","1,080","3,754","3,103",651,"51,138,537",520,651,593,58,"1,943,282",324,423,391,32,"1,352,551",811,"1,317","1,167",150,"12,306,857",599,844,717,127,"16,458,722",368,519,235,284,"19,077,125","1,119","4,054","28,588,960","1,090","2,527","13,835,838",758,"1,527","14,753,122",741,955,"7,163,880",760,"1,134","6,468,865",238,252,"1,419,220",630,798,"16,826,424",500,620,"14,505,667",170,178,"2,320,757",543,703,"3,357,754",495,610,"2,378,112",85,93,"979,642",150,176,"2,121,595",828,"16,156,229",961,"58,877,871",230,"1,188","925,159,778","1,164","192,119,335",772,"164,848,869","1,188","568,191,574","1,095","440,850,972",481,"127,340,602","1,188",15,37,150,246,189,313,111,127
482002021,48,20,2,21,4802021,- Taber No. 14,952,922,"160,419,129",841,"2,834","2,369",465,"43,983,157",323,380,365,15,"868,392",204,237,224,13,"598,337",575,920,865,55,"7,154,431",544,776,688,88,"15,168,441",359,521,227,294,"20,193,556",892,"3,443","26,353,521",866,"2,069","11,803,264",662,"1,374","14,550,257",602,738,"5,701,104",627,845,"4,557,710",215,224,"1,330,837",571,678,"16,321,342",451,519,"14,268,796",153,159,"2,052,546",487,632,"3,369,317",373,445,"1,453,935",175,187,"1,915,382",65,71,"795,767",691,"15,060,770",754,"42,945,604",191,952,"632,295,836",922,"160,419,129",616,"51,642,224",952,"420,234,483",866,"321,536,817",481,"98,697,666",952,13,49,132,189,155,256,79,79
482002031,48,20,2,31,4802031,- Newell County No. 4,933,901,"121,145,411",822,"2,572","2,250",322,"33,048,705",333,428,404,24,"1,011,030",169,218,212,6,"757,168",594,950,879,71,"7,407,485",526,725,644,81,"15,613,476",192,251,111,140,"8,259,546",873,"2,850","19,484,892",860,"1,907","11,019,568",535,943,"8,465,324",574,690,"5,375,489",561,739,"5,041,346",241,256,"2,012,135",443,553,"9,874,720",400,492,"9,329,170",59,61,"545,550",582,874,"5,635,821",377,548,"1,958,796",296,326,"3,677,025",110,122,"1,476,538",626,"9,559,115",692,"29,636,650",137,933,"696,698,156",901,"121,145,411",706,"106,631,108",933,"468,921,637",862,"316,734,187",373,"152,187,450",933,11,50,136,177,181,248,52,78
482005000,48,20,5,0,4805000,- Division No.  5,"3,259","3,160","497,169,022","2,919","9,931","8,028","1,903","163,640,865","1,597","1,989","1,847",142,"5,388,730",669,783,723,60,"2,827,332","1,920","2,738","2,534",204,"21,215,599","1,755","2,302","2,074",228,"46,198,469","1,565","2,119",850,"1,269","88,010,735","3,074","10,723","78,983,706","2,996","6,501","40,773,409","2,326","4,222","38,210,297","2,160","2,609","20,500,096","2,370","4,123","20,273,127",638,701,"2,798,896","2,252","2,854","80,250,626","1,580","1,952","67,094,576",828,902,"13,156,050","1,421","1,770","7,981,983","1,103","1,185","2,984,627",568,585,"4,997,356",220,262,"1,611,485","2,387","56,177,518","2,468","64,950,720",618,"3,259","2,501,681,212","3,160","497,169,022","2,094","194,484,617","3,259","1,810,027,573","3,014","1,278,840,044","1,768","531,187,529","3,259",43,139,383,530,427,959,459,319
482005001,48,20,5,1,4805001,- Vulcan County No. 2,855,821,"132,679,369",761,"2,549","2,021",528,"42,530,765",378,468,438,30,"1,094,553",183,203,185,18,"751,716",519,703,657,46,"5,228,335",472,604,534,70,"12,389,681",414,571,207,364,"23,066,480",805,"3,039","20,773,228",786,"1,881","11,387,902",627,"1,158","9,385,326",548,676,"4,921,740",671,"1,172","5,757,239",131,140,"484,839",629,762,"21,530,316",409,490,"17,470,133",247,272,"4,060,183",342,435,"1,853,456",296,321,"868,362",106,114,"985,094",43,49,"314,695",651,"16,740,763",654,"17,772,328",171,855,"638,571,112",821,"132,679,369",507,"34,808,287",855,"471,083,456",776,"312,967,705",534,"158,115,751",855,10,40,101,121,106,287,114,76
482005012,48,20,5,12,4805012,- Wheatland County No. 16,953,930,"150,192,092",846,"2,859","2,333",526,"46,489,564",471,592,564,28,"1,517,417",187,216,199,17,"858,178",541,778,724,54,"5,895,774",498,664,589,75,"13,716,368",431,609,257,352,"24,501,827",900,"3,144","24,017,732",886,"1,938","12,247,558",631,"1,206","11,770,174",628,742,"6,160,736",630,"1,076","5,596,854",225,239,"1,265,056",592,761,"23,171,040",406,516,"19,757,613",225,245,"3,413,427",426,533,"2,661,791",327,362,"1,030,553",163,171,"1,631,238",52,67,"446,356",656,"15,658,256",722,"24,724,707",187,953,"817,703,910",930,"150,192,092",655,"92,689,499",953,"574,822,319",891,"427,199,954",460,"147,622,365",953,13,36,112,162,125,252,142,111
482005031,48,20,5,31,4805031,- Starland No. 47,462,450,"66,130,170",419,"1,598","1,329",269,"24,028,952",228,292,283,9,"672,500",100,135,124,11,"429,300",299,489,457,32,"3,401,116",275,374,339,35,"6,814,436",240,308,126,182,"12,711,600",437,"1,612","10,911,832",416,921,"5,702,516",358,691,"5,209,316",306,377,"2,877,450",379,649,"2,400,787",89,102,"324,020",362,496,"10,564,995",270,354,"8,986,209",131,142,"1,578,786",239,324,"1,311,414",181,192,"364,850",131,132,"946,564",24,31,"185,773",367,"7,251,239",356,"6,273,708",61,462,"326,022,825",450,"66,130,170",291,"20,093,153",462,"239,799,502",437,"179,013,332",259,"60,786,170",462,5,22,56,78,53,149,62,37
482005041,48,20,5,41,4805041,- Kneehill No. 48,989,959,"148,167,391",893,"2,925","2,345",580,"50,591,584",520,637,562,75,"2,104,260",199,229,215,14,"788,138",561,768,696,72,"6,690,374",510,660,612,48,"13,277,984",480,631,260,371,"27,730,828",932,"2,928","23,280,914",908,"1,761","11,435,433",710,"1,167","11,845,481",678,814,"6,540,170",690,"1,226","6,518,247",193,220,"724,981",669,835,"24,984,275",495,592,"20,880,621",225,243,"4,103,654",414,478,"2,155,322",299,310,"720,862",168,168,"1,434,460",101,115,"664,661",713,"16,527,260",736,"16,179,977",199,989,"719,383,365",959,"148,167,391",641,"46,893,678",989,"524,322,296",910,"359,659,053",515,"164,663,243",989,15,41,114,169,143,271,141,95
483000000,48,30,0,0,4800000,- Agricultural Region - RÇgion agricole 3,"6,852","6,676","682,780,896","5,902","16,654","13,760","2,894","223,587,020","2,655","3,255","2,980",275,"8,847,707","1,500","1,797","1,633",164,"6,202,879","4,031","6,088","5,386",702,"53,857,370","2,583","3,366","2,879",487,"67,364,479","1,471","2,148",882,"1,266","87,314,585","6,326","18,138","126,006,131","6,068","12,019","73,817,993","3,632","6,119","52,188,138","3,962","4,813","36,697,778","3,422","5,316","26,822,955","1,843","1,946","11,160,914","2,736","3,447","78,469,102","1,917","2,352","63,849,170",999,"1,095","14,619,932","3,454","4,441","23,479,061","2,519","2,797","8,130,003","1,580","1,644","15,349,058",390,451,"3,630,487","3,942","62,857,655","4,551","90,069,793","1,221","6,852","4,942,816,373","6,676","682,780,896","5,698","539,180,155","6,852","3,720,855,322","6,307","2,616,477,397","3,101","1,104,377,925","6,852",137,303,956,"1,581","1,033","1,559",584,699
483003000,48,30,3,0,4803000,- Division No.  3,"2,072","2,009","248,624,516","1,741","4,956","3,952","1,004","80,925,834",597,707,659,48,"1,709,050",433,518,475,43,"1,781,445","1,227","1,873","1,621",252,"18,722,131",818,"1,071",896,175,"23,646,648",495,787,301,486,"35,066,560","1,928","6,353","46,444,035","1,870","4,195","26,874,487","1,162","2,158","19,569,548","1,214","1,488","11,330,419","1,135","1,899","9,839,066",496,521,"3,635,056",870,"1,159","29,908,519",601,817,"26,091,758",322,342,"3,816,761","1,109","1,455","7,827,804",805,892,"2,377,986",539,563,"5,449,818",101,118,"1,004,124","1,245","23,094,995","1,396","34,614,664",354,"2,072","1,666,266,189","2,009","248,624,516","1,734","228,277,854","2,072","1,189,363,819","1,908","824,494,092","1,059","364,869,727","2,072",48,130,314,385,274,493,183,245
483003001,48,30,3,1,4803001,- Cardston No. 6,710,687,"98,960,159",582,"1,766","1,354",412,"32,070,209",190,228,214,14,"529,050",133,166,151,15,"610,500",404,636,567,69,"5,716,850",281,380,319,61,"8,236,509",194,356,103,253,"16,977,300",651,"2,241","17,916,850",633,"1,469","10,057,400",381,772,"7,859,450",394,501,"4,136,356",379,714,"4,747,150",161,166,"1,225,350",277,401,"13,778,421",239,346,"13,160,963",51,55,"617,458",379,491,"2,866,000",262,277,"697,800",201,214,"2,168,200",36,41,"288,850",418,"9,845,220",454,"12,085,753",147,710,"631,183,409",687,"98,960,159",593,"73,925,919",710,"458,297,331",650,"296,056,782",341,"162,240,549",710,26,50,105,136,86,154,57,96
483003011,48,30,3,11,4803011,- Pincher Creek No. 9,499,483,"48,939,371",423,"1,067",860,207,"17,036,300",117,132,118,14,"325,150",111,129,115,14,"506,150",321,493,404,89,"6,370,461",163,207,165,42,"4,973,539",74,106,58,48,"4,861,000",470,"1,366","10,015,247",459,936,"6,212,744",260,430,"3,802,503",302,367,"2,782,613",234,355,"1,709,675",154,161,"1,283,266",175,224,"4,361,764",103,132,"3,567,811",85,92,"793,953",294,379,"2,112,408",207,224,"577,274",153,155,"1,535,134",25,27,"256,200",279,"3,593,486",329,"5,788,412",81,499,"376,848,405",483,"48,939,371",449,"60,503,841",499,"267,405,193",466,"204,595,175",258,"62,810,018",499,8,22,76,107,66,121,43,56
483003018,48,30,3,18,4803018,- Willow Creek No. 26,863,839,"100,724,986",736,"2,123","1,738",385,"31,819,325",290,347,327,20,"854,850",189,223,209,14,"664,795",502,744,650,94,"6,634,820",374,484,412,72,"10,436,600",227,325,140,185,"13,228,260",807,"2,746","18,511,938",778,"1,790","10,604,343",521,956,"7,907,595",518,620,"4,411,450",522,830,"3,382,241",181,194,"1,126,440",418,534,"11,768,334",259,339,"9,362,984",186,195,"2,405,350",436,585,"2,849,396",336,391,"1,102,912",185,194,"1,746,484",40,50,"459,074",548,"9,656,289",613,"16,740,499",126,863,"658,234,375",839,"100,724,986",692,"93,848,094",863,"463,661,295",792,"323,842,135",460,"139,819,160",863,14,58,133,142,122,218,83,93
483006000,48,30,6,0,4806000,- Division No.  6,"4,780","4,667","434,156,380","4,161","11,698","9,808","1,890","142,661,186","2,058","2,548","2,321",227,"7,138,657","1,067","1,279","1,158",121,"4,421,434","2,804","4,215","3,765",450,"35,135,239","1,765","2,295","1,983",312,"43,717,831",976,"1,361",581,780,"52,248,025","4,398","11,785","79,562,096","4,198","7,824","46,943,506","2,470","3,961","32,618,590","2,748","3,325","25,367,359","2,287","3,417","16,983,889","1,347","1,425","7,525,858","1,866","2,288","48,560,583","1,316","1,535","37,757,412",677,753,"10,803,171","2,345","2,986","15,651,257","1,714","1,905","5,752,017","1,041","1,081","9,899,240",289,333,"2,626,363","2,697","39,762,660","3,155","55,455,129",867,"4,780","3,276,550,184","4,667","434,156,380","3,964","310,902,301","4,780","2,531,491,503","4,399","1,791,983,305","2,042","739,508,198","4,780",89,173,642,"1,196",759,"1,066",401,454
483006001,48,30,6,1,4806001,- Foothills No. 31,"1,312","1,278","105,340,197","1,126","2,892","2,399",493,"33,913,435",537,650,577,73,"1,903,697",334,394,354,40,"1,555,532",690,"1,050",942,108,"8,737,480",386,491,412,79,"9,639,351",237,307,114,193,"12,077,375","1,197","3,132","20,472,836","1,146","2,125","12,577,706",612,"1,007","7,895,130",691,850,"6,460,420",530,815,"3,586,686",334,352,"1,897,011",394,481,"10,728,614",300,357,"8,993,611",117,124,"1,735,003",594,781,"3,932,932",453,503,"1,355,027",266,278,"2,577,905",56,68,"497,426",673,"9,319,974",827,"14,530,863",258,"1,312","919,912,259","1,278","105,340,197","1,090","80,823,897","1,312","733,748,165","1,207","537,679,565",520,"196,068,600","1,312",19,48,148,344,239,271,106,137
483006014,48,30,6,14,4806014,- Rocky View No. 44,"1,524","1,495","156,115,021","1,337","3,995","3,316",679,"51,121,199",695,903,817,86,"2,478,986",351,428,376,52,"1,577,152",909,"1,359","1,214",145,"11,697,204",582,777,671,106,"14,992,707",346,528,238,290,"20,375,150","1,405","4,014","28,175,591","1,340","2,594","15,835,623",821,"1,420","12,339,968",889,"1,089","8,829,226",775,"1,235","5,941,099",385,417,"2,307,711",639,826,"18,954,450",426,519,"14,484,382",267,307,"4,470,068",734,905,"4,940,103",543,597,"1,744,423",296,308,"3,195,680",92,104,"701,387",866,"15,214,750",998,"19,929,505",286,"1,524","1,206,441,657","1,495","156,115,021","1,233","99,496,662","1,524","950,829,974","1,405","679,683,924",653,"271,146,050","1,524",24,50,183,355,252,356,120,184
483006016,48,30,6,16,4806016,- Calgary,40,36,"2,578,700",28,75,60,15,"759,000",15,18,15,3,"87,300",8,10,6,4,"42,200",15,22,20,2,"130,500",11,15,14,1,"219,000",7,10,5,5,"280,000",32,81,"589,100",30,59,"474,100",13,22,"115,000",21,25,"133,200",12,18,"69,950",9,9,x,10,13,"297,000",6,x,x,6,x,x,14,19,"89,400",10,10,"26,400",9,9,"63,000",3,7,x,16,"153,000",26,"429,900",6,40,"50,015,198",36,"2,578,700",30,"2,038,498",40,"45,398,000",27,"23,263,500",25,"22,134,500",40,1,1,5,10,2,3,8,10
