HDPROV,AGOPCAR,CENSUSD,CCS,AREANAME,NFRMREP,NCRTORGNY,NCRTFULL,NCRTTRAN,NCRTNOT,NORGFLD,NCRTFLD,NTRNFLD,NNONFLD,NORGFRTVG,NCRTFRTVG,NTRNFRTVG,NNONFRTVG,NORGANML,NCRTANML,NTRNANML,NNONANML,NORGMAPL,NCRTMAPL,NTRNMAPL,NNONMAPL,NORGOTH,NCRTOTH,NTRNOTH,NNONOTH
24,14,39,150,Sainte-Anne-du-Sault,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,39,170,Saint-Louis-de-Blandford,26,3,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,5,40,0,Asbestos,266,12,1,1,10,5,1,1,3,2,0,0,2,6,1,1,4,4,0,0,4,1,0,0,1
24,5,40,5,Saint-Joseph-de-Ham-Sud,18,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,5,40,10,Saint-Adrien,19,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
24,5,40,17,Wotton,75,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
24,5,40,25,Saint-Camille,35,2,0,1,1,1,0,1,0,1,0,0,1,2,0,1,1,1,0,0,1,0,0,0,0
24,5,40,32,Saint-Georges-de-Windsor,45,2,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
24,5,40,47,Danville,74,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,5,41,0,Le Haut-Saint-Franáois,488,37,12,1,26,13,5,1,7,8,2,0,6,14,2,0,12,14,8,0,6,1,0,0,1
24,5,41,12,Saint-Isidore-de-Clifton,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,41,27,La Patrie,40,5,1,1,4,1,0,1,0,1,0,0,1,1,0,0,1,3,1,0,2,1,0,0,1
24,5,41,38,Cookshire-Eaton,185,17,6,0,11,6,3,0,3,3,1,0,2,5,1,0,4,6,3,0,3,0,0,0,0
24,5,41,55,Ascot Corner,16,2,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
24,5,41,65,Westbury,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,41,70,Bury,47,5,3,0,2,3,2,0,1,1,1,0,0,3,1,0,2,2,2,0,0,0,0,0,0
24,5,41,85,Lingwick,33,3,2,0,2,1,0,0,1,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0
24,5,41,98,Weedon,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,41,117,Dudswell,42,5,0,0,5,2,0,0,2,2,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0
24,5,42,0,Le Val-Saint-Franáois,491,42,8,2,32,15,3,1,11,6,5,0,1,23,3,2,18,11,1,0,10,4,1,1,2
24,5,42,5,Stoke,39,3,1,0,2,1,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
24,5,42,20,Saint-Franáois-Xavier-de-Brompton,40,3,1,0,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,5,42,32,Racine,48,11,4,0,7,2,1,0,1,3,2,0,1,4,1,0,3,3,1,0,2,2,1,0,1
24,5,42,40,Bonsecours,26,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1
24,5,42,50,Sainte-Anne-de-la-Rochelle,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,5,42,60,Valcourt,34,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,5,42,65,Maricourt,33,4,0,0,4,1,0,0,1,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0
24,5,42,75,Melbourne,71,8,2,1,5,5,2,0,3,1,1,0,0,8,2,1,5,0,0,0,0,0,0,0,0
24,5,42,95,Val-Joli,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,42,100,Saint-Claude,39,2,0,0,2,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
24,5,42,110,Cleveland,53,6,0,1,5,4,0,1,3,0,0,0,0,4,0,1,3,0,0,0,0,1,0,1,0
24,5,43,0,Sherbrooke,127,14,1,0,13,3,1,0,2,6,0,0,6,2,0,0,2,4,0,0,4,0,0,0,0
24,5,43,27,Sherbrooke,127,14,1,0,13,3,1,0,2,6,0,0,6,2,0,0,2,4,0,0,4,0,0,0,0
24,5,44,0,Coaticook,579,33,18,4,14,17,11,2,4,15,6,1,8,7,2,2,3,6,2,1,3,5,2,1,2
24,5,44,3,Saint-Malo,30,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,5,44,10,East Hereford,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,44,15,Saint-HermÇnÇgilde,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,44,23,Dixville,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,44,37,Coaticook,132,6,3,1,4,3,1,0,2,4,2,1,1,2,1,0,1,0,0,0,0,3,1,1,1
24,5,44,45,Barnston-Ouest,39,4,3,0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0
24,5,44,50,Stanstead-Est,53,3,0,0,3,1,0,0,1,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0
24,5,44,55,Sainte-Edwidge-de-Clifton,54,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,44,60,Martinville,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,44,71,Compton,180,17,10,3,5,9,7,2,0,7,3,0,4,3,1,2,0,3,1,1,1,2,1,0,1
24,5,45,0,MemphrÇmagog,300,47,10,3,34,10,4,2,4,18,6,0,12,18,3,1,14,11,1,0,10,3,0,0,3
24,5,45,20,Ogden,36,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,5,45,25,Stanstead,23,4,0,0,4,0,0,0,0,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0
24,5,45,30,Potton,38,8,0,2,6,4,0,2,2,1,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0
24,5,45,43,Hatley,27,6,1,0,5,2,1,0,1,4,1,0,3,2,1,0,1,2,0,0,2,0,0,0,0
24,5,45,55,Hatley,33,10,4,0,6,1,1,0,0,6,3,0,3,2,0,0,2,2,0,0,2,2,0,0,2
24,5,45,60,Sainte-Catherine-de-Hatley,42,7,2,1,4,2,1,0,1,3,1,0,2,4,0,1,3,1,0,0,1,0,0,0,0
24,5,45,72,Magog,41,2,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
24,5,45,95,Bolton-Est,18,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
24,5,45,105,Stukely-Sud,24,7,1,0,6,1,1,0,0,0,0,0,0,5,1,0,4,2,1,0,1,1,0,0,1
24,5,45,115,Orford,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,46,0,Brome-Missisquoi,721,85,15,1,70,35,5,0,30,29,10,1,18,34,4,0,30,13,3,0,10,5,0,0,5
24,13,46,10,Frelighsburg,42,5,0,1,4,1,0,0,1,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0
24,13,46,17,Saint-Armand,52,6,1,0,5,2,0,0,2,3,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0
24,13,46,25,Saint-Pierre-de-VÇronne-Ö-Pike-River,45,2,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,46,40,Bedford,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,46,45,Stanbridge East,47,8,2,0,6,6,2,0,4,1,1,0,0,3,0,0,3,2,0,0,2,0,0,0,0
24,13,46,50,Dunham,135,19,4,0,15,9,1,0,8,5,2,0,3,8,1,0,7,3,1,0,2,1,0,0,1
24,13,46,58,Sutton,46,12,1,0,12,4,0,0,4,5,0,0,5,5,0,0,5,2,1,0,1,2,0,0,2
24,13,46,65,Bolton-Ouest,27,5,0,0,5,1,0,0,1,0,0,0,0,3,0,0,3,2,0,0,2,0,0,0,0
24,13,46,75,Lac-Brome,84,16,1,0,15,6,0,0,6,6,0,0,6,4,0,0,4,4,1,0,3,1,0,0,1
24,13,46,90,Brigham,52,4,1,0,3,1,0,0,1,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
24,13,46,95,Saint-Ignace-de-Stanbridge,40,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,13,46,100,Notre-Dame-de-Stanbridge,33,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,46,105,Sainte-Sabine,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,46,112,Farnham,53,6,3,0,3,2,1,0,1,3,3,0,0,4,2,0,2,0,0,0,0,1,0,0,1
24,13,47,0,La Haute-Yamaska,483,32,11,2,21,12,2,1,9,10,5,0,5,11,2,2,7,12,4,0,8,0,0,0,0
24,13,47,5,Bromont,43,10,5,0,5,4,1,0,3,2,2,0,0,3,0,0,3,6,3,0,3,0,0,0,0
24,13,47,10,Saint-Alphonse,53,2,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
24,13,47,20,Granby,83,6,1,1,4,4,0,1,3,2,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0
24,13,47,35,Shefford,72,5,1,0,4,0,0,0,0,1,0,0,1,2,0,0,2,3,1,0,2,0,0,0,0
24,13,47,40,Saint-Joachim-de-Shefford,80,7,3,1,5,2,1,0,1,3,2,0,1,4,1,1,2,2,0,0,2,0,0,0,0
24,13,47,47,Roxton Pond,89,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,13,47,55,Sainte-CÇcile-de-Milton,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,48,0,Acton,444,18,8,1,10,5,3,0,2,5,3,0,2,5,0,1,4,6,2,0,4,1,1,0,0
24,13,48,5,BÇthanie,34,3,1,0,2,1,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
24,13,48,15,Roxton,102,5,1,0,4,1,0,0,1,1,0,0,1,1,0,0,1,3,1,0,2,0,0,0,0
24,13,48,20,Sainte-Christine,42,2,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
24,13,48,28,Acton Vale,74,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0
24,13,48,38,Upton,69,3,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,13,48,45,Saint-ThÇodore-d'Acton,60,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,48,50,Saint-Nazaire-d'Acton,63,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,14,49,0,Drummond,813,53,17,5,34,25,12,4,10,11,3,1,7,20,4,2,14,9,2,0,7,4,0,0,4
24,14,49,5,Saint-FÇlix-de-Kingsey,75,6,1,1,4,2,0,1,1,1,0,0,1,3,0,1,2,1,1,0,0,1,0,0,1
24,14,49,15,Durham-Sud,50,8,3,2,4,5,2,1,2,4,1,1,2,7,2,1,4,0,0,0,0,0,0,0,0
24,14,49,20,Lefebvre,24,3,0,1,3,1,0,1,0,0,0,0,0,2,0,0,2,1,0,0,1,1,0,0,1
24,14,49,25,L'Avenir,55,6,1,0,5,4,1,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
24,14,49,30,Saint-Lucien,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,14,49,40,Wickham,76,3,3,0,0,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,14,49,48,Saint-Germain-de-Grantham,67,3,2,0,1,2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
24,14,49,58,Drummondville,144,10,2,0,8,5,2,0,3,1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,1
24,14,49,80,Notre-Dame-du-Bon-Conseil,36,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,14,49,85,Sainte-Brigitte-des-Saults,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,49,95,Saint-Majorique-de-Grantham,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,49,100,Saint-Edmond-de-Grantham,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,14,49,105,Saint-Eugäne,39,4,1,0,3,0,0,0,0,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
24,14,49,113,Saint-Guillaume,62,5,3,1,2,3,3,1,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0
24,14,49,125,Saint-Bonaventure,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,14,49,130,Saint-Pie-de-Guire,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,50,0,Nicolet-Yamaska,558,29,18,2,10,21,16,2,4,6,3,0,3,11,8,0,3,1,0,0,1,3,1,0,2
24,14,50,5,Sainte-Eulalie,39,4,3,0,1,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
24,14,50,23,Saint-Wenceslas,42,3,2,0,1,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
24,14,50,35,Saint-CÇlestin,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,50,42,Saint-LÇonard-d'Aston,38,3,2,0,1,1,1,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0
24,14,50,50,Sainte-PerpÇtue,54,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,14,50,57,Sainte-Monique,38,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
24,14,50,65,Grand-Saint-Esprit,17,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,14,50,72,Nicolet,52,7,5,1,2,6,5,1,1,1,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0
24,14,50,85,La Visitation-de-Yamaska,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,50,90,Saint-ZÇphirin-de-Courval,59,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,14,50,95,Saint-Elphäge,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,14,50,100,Baie-du-Febvre,55,4,4,0,0,4,4,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,14,50,113,Pierreville,75,3,0,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
24,4,51,0,MaskinongÇ,515,30,12,3,17,21,8,3,11,3,2,0,1,12,4,0,8,5,3,0,2,1,0,0,1
24,4,51,8,MaskinongÇ,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,51,15,Louiseville,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,51,20,Yamachiche,74,6,5,2,1,6,4,2,1,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0
24,4,51,25,Saint-BarnabÇ,35,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,4,51,30,Saint-SÇväre,28,2,0,1,1,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,4,51,35,Saint-LÇon-le-Grand,59,2,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,4,51,40,Sainte-Ursule,44,2,2,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,4,51,45,Saint-Justin,37,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,4,51,55,Sainte-Angäle-de-PrÇmont,30,4,1,0,3,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,4,51,60,Saint-Paulin,46,3,1,0,2,2,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0
24,4,51,80,Charette,19,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
24,4,51,85,Saint-Boniface,36,5,1,0,4,3,1,0,2,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1
24,4,51,90,Saint-êtienne-des-Gräs,38,2,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,0,D'Autray,466,22,10,1,13,12,8,1,4,6,3,0,3,6,3,0,3,4,0,0,4,2,1,0,1
24,7,52,7,Lavaltrie,38,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,7,52,17,Lanoraie,42,3,1,0,2,2,1,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,30,Sainte-êlisabeth,68,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,40,Sainte-Geneviäve-de-Berthier,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,45,Saint-Ignace-de-Loyola,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,52,55,Saint-BarthÇlemy,55,3,2,1,1,2,2,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
24,7,52,62,Saint-Cuthbert,63,3,2,0,1,3,2,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
24,7,52,70,Saint-Norbert,38,3,1,0,3,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
24,7,52,85,Saint-Gabriel-de-Brandon,64,3,0,0,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
24,7,52,90,Saint-Didace,37,4,2,0,2,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0
24,13,53,0,Le Bas-Richelieu,320,16,2,3,11,6,1,3,2,6,0,0,6,5,1,2,2,2,0,0,2,2,0,0,2
24,13,53,5,Saint-David,57,3,0,1,2,3,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,13,53,15,Saint-AimÇ,51,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24,13,53,20,Saint-Robert,40,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
24,13,53,25,Sainte-Victoire-de-Sorel,35,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24,13,53,32,Saint-Ours,42,4,0,1,3,1,0,1,0,2,0,0,2,1,0,1,0,1,0,0,1,2,0,0,2
24,13,53,40,Saint-Roch-de-Richelieu,30,3,1,0,2,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0
24,13,53,72,Yamaska,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,53,85,Saint-GÇrard-Majella,21,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,54,0,Les Maskoutains,"1,106",36,14,3,20,20,10,1,9,12,3,2,8,6,1,0,5,4,1,0,3,5,2,0,3
24,13,54,8,Saint-Pie,109,5,4,0,1,4,4,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,13,54,17,Saint-Damase,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,54,30,Sainte-Marie-Madeleine,59,2,0,0,2,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
24,13,54,35,La PrÇsentation,86,4,2,0,2,3,2,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,13,54,48,Saint-Hyacinthe,136,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0
24,13,54,60,Saint-Dominique,64,3,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,13,54,65,Saint-ValÇrien-de-Milton,101,5,0,0,5,4,0,0,4,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0
24,13,54,72,Saint-Liboire,67,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,13,54,90,Saint-Simon,48,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,54,95,Sainte-HÇläne-de-Bagot,70,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,13,54,100,Saint-Hugues,78,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,54,105,Saint-BarnabÇ-Sud,45,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
24,13,54,110,Saint-Jude,48,3,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24,13,54,115,Saint-Bernard-de-Michaudville,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,54,120,Saint-Louis,27,3,1,1,2,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
24,13,54,125,Saint-Marcel-de-Richelieu,31,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24,13,55,0,Rouville,514,21,12,2,8,12,8,1,4,8,6,1,1,7,4,0,3,1,0,0,1,4,3,0,1
24,13,55,8,Ange-Gardien,106,7,6,0,1,4,4,0,0,2,2,0,0,4,3,0,1,0,0,0,0,1,1,0,0
24,13,55,15,Saint-Paul-d'Abbotsford,106,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
24,13,55,23,Saint-CÇsaire,92,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,55,30,Sainte-Angäle-de-Monnoir,41,3,1,0,2,3,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,13,55,37,Rougemont,76,3,2,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0
24,13,55,48,Marieville,40,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,55,57,Richelieu,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,55,65,Saint-Mathias-sur-Richelieu,34,4,2,0,2,3,2,0,1,2,1,0,1,2,1,0,1,0,0,0,0,1,1,0,0
24,13,56,0,Le Haut-Richelieu,618,30,11,3,20,19,11,3,7,9,3,0,6,8,1,0,7,1,0,0,1,1,0,0,1
24,13,56,10,Saint-Georges-de-Clarenceville,36,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,15,Noyan,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,23,Lacolle,30,4,3,0,2,4,3,0,1,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
24,13,56,30,Saint-Valentin,38,3,1,0,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,13,56,42,Henryville,54,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,50,Saint-SÇbastien,49,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,55,Saint-Alexandre,63,4,0,0,4,1,0,0,1,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0
24,13,56,60,Sainte-Anne-de-Sabrevois,39,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,56,65,Saint-Blaise-sur-Richelieu,29,3,2,2,1,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24,13,56,83,Saint-Jean-sur-Richelieu,116,3,1,0,2,3,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24,13,56,97,Mont-Saint-GrÇgoire,80,6,1,0,6,1,1,0,0,4,1,0,3,2,0,0,2,1,0,0,1,0,0,0,0
24,13,56,105,Sainte-Brigide-d'Iberville,59,3,1,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,57,0,La VallÇe-du-Richelieu,402,21,6,1,14,5,2,0,3,8,4,1,3,1,0,0,1,6,0,0,6,2,1,0,1
24,13,57,10,Carignan,43,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,13,57,33,Saint-Jean-Baptiste,103,10,3,1,6,2,0,0,2,6,3,1,2,0,0,0,0,1,0,0,1,2,1,0,1
24,13,57,45,Saint-Mathieu-de-Beloeil,38,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,13,57,50,Saint-Marc-sur-Richelieu,50,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,57,57,Saint-Charles-sur-Richelieu,56,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
24,13,57,68,Saint-Denis-sur-Richelieu,67,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
24,13,57,75,Saint-Antoine-sur-Richelieu,45,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,58,0,Longueuil,57,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
24,13,58,227,Longueuil,57,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
24,13,59,0,Lajemmerais,184,11,2,1,9,6,2,1,3,4,1,0,3,1,0,0,1,4,0,0,4,0,0,0,0
