PROV,CAR,CD,CCS,GEO NAMES,ntfarea,nsole,nvpart,nwpart,nfaminc,nnoninc,notype,ncompny,naccntny,nlvcrpny,nwrdprny,ninetny,nemailny,notcmpny,ncrorgny,norgfvny,norgfcny,norganny,norgotny,ntfarea,tfarea,etfarea,naowned,aowned,eaowned,ntlsrtcs,tlsrtcs,etlsrtcs,nalsdgov,alsdgov,ealsdgov,narnted,arnted,earnted,nacrpshr,acrpshr,eacrpshr,nsize1,nsize2,nsize3,nsize4,nsize5,nsize6,nsize7,nsize8,nsize9,nsize10,nsize11,nsize12,nsize13,nsize14,ntotwht,totwht,etotwht,nwhtspg,whtspg,ewhtspg,nwhtdur,whtdur,ewhtdur,nwhtwin,whtwin,ewhtwin,noats,oats,eoats,nbarley,barley,ebarley,nmxdgrn,mxdgrn,emxdgrn,ncorngr,corngr,ecorngr,nbucwht,bucwht,ebucwht,ntotrye,totrye,etotrye,nryefal,ryefal,eryefal,nryespg,ryespg,eryespg,ncornsi,cornsi,ecornsi,nalfalfa,alfalfa,ealfalfa,nottame,ottame,eottame,ncanola,canola,ecanola,nflaxsd,flaxsd,eflaxsd,nsoybns,soybns,esoybns,nmustsd,mustsd,emustsd,nsunfls,sunfls,esunfls,nsaflwr,saflwr,esaflwr,npotats,potats,epotats,ndfpeas,dfpeas,edfpeas,nlentil,lentil,elentil,ntotdryb,totdryb,etotdryb,nwhitbn,whitbn,ewhitbn,nchicpea,chicpea,echicpea,nodfbns,odfbns,eodfbns,ncanary,canary,ecanary,ntobaco,tobaco,etobaco,nsugarb,sugarb,esugarb,nginseng,ginseng,eginseng,ncaraway,caraway,ecaraway,ntritcl,tritcl,etritcl,nforage,forage,eforage,nofxsftr,ofxsftr,eofxsftr
47,50,6,96,Lipton No. 217,185,124,48,4,7,2,0,70,51,36,54,53,47,1,10,2,8,0,0,185,"193,745","78,406",170,"114,212","46,220",94,"79,533","32,186",8,"3,930","1,590",74,"60,416","24,449",28,"15,187","6,146",1,3,2,23,1,27,16,12,31,34,14,11,4,6,130,"49,760","20,137",123,"40,636","16,445",41,x,x,4,x,x,72,"11,573","4,683",68,"13,768","5,572",4,744,301,1,x,x,1,x,x,6,482,195,5,x,x,1,x,x,0,0,0,62,"6,654","2,693",29,"4,524","1,831",68,"20,383","8,249",55,"8,892","3,598",0,0,0,6,"1,431",579,1,x,x,0,0,0,1,x,x,55,"15,965","6,461",18,"4,347","1,759",4,626,253,0,0,0,3,x,x,1,x,x,12,"1,551",628,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,4,238,96,3,228,92
47,50,6,99,Tullymet No. 216,112,85,19,0,6,2,0,36,26,15,19,25,21,0,0,0,0,0,0,112,"149,300","60,420",104,"100,266","40,576",60,"49,034","19,843",21,"7,075","2,863",44,"29,495","11,936",16,"12,464","5,044",0,2,0,9,0,12,16,17,11,17,12,3,7,6,76,"42,372","17,147",74,"29,685","12,013",16,"8,778","3,552",13,"3,909","1,582",70,"15,303","6,193",50,"10,004","4,048",2,x,x,0,0,0,0,0,0,3,619,251,3,619,251,0,0,0,2,x,x,36,"3,808","1,541",19,"2,975","1,204",50,"16,319","6,604",25,"5,554","2,248",0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,27,"6,581","2,663",3,292,118,0,0,0,0,0,0,0,0,0,0,0,0,3,566,229,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x
47,0,7,0,Division No.  7,"2,795","1,846",567,76,260,20,26,"1,059",814,459,704,820,743,6,56,0,55,3,1,"2,795","4,363,294","1,765,762","2,577","2,630,668","1,064,593","1,650","1,732,626","701,169",604,"681,587","275,828",978,"650,498","263,247",549,"400,541","162,093",12,49,39,274,26,258,195,215,342,403,397,212,143,230,"2,042","1,071,921","433,791","1,536","604,013","244,435","1,239","464,395","187,934",24,"3,513","1,422",514,"55,971","22,651",980,"207,362","83,916",33,"3,558","1,440",4,81,33,0,0,0,48,"5,521","2,234",42,"5,015","2,029",7,506,205,8,342,138,"1,049","176,464","71,412",409,"53,317","21,577",485,"126,604","51,235",249,"42,416","17,165",0,0,0,116,"22,170","8,972",4,362,146,0,0,0,12,"1,492",604,710,"167,202","67,664",958,"299,225","121,092",674,"210,615","85,233",4,419,170,660,"206,538","83,583",22,"3,658","1,480",84,"14,049","5,685",0,0,0,0,0,0,0,0,0,3,181,73,14,"1,797",727,36,"3,998","1,618",18,"2,906","1,176"
47,21,7,1,Baildon No. 131,164,99,44,6,14,1,0,65,44,28,37,50,44,0,6,0,6,0,0,164,"208,151","84,236",151,"135,757","54,939",91,"72,394","29,297",27,"15,205","6,153",50,"28,795","11,653",37,"28,394","11,491",0,6,2,18,1,11,11,8,28,30,26,13,6,4,125,"62,179","25,163",64,x,x,100,"41,738","16,891",1,x,x,33,"2,421",980,60,"15,997","6,474",4,365,148,1,x,x,0,0,0,2,x,x,2,x,x,0,0,0,2,x,x,64,"8,884","3,595",20,"3,000","1,214",21,"5,707","2,310",18,"2,232",903,0,0,0,4,"1,330",538,0,0,0,0,0,0,1,x,x,44,"8,214","3,324",56,"17,502","7,083",34,"5,029","2,035",0,0,0,34,"5,029","2,035",0,0,0,11,"1,406",569,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,4,446,180
47,30,7,4,Hillsborough No. 132,45,26,15,2,1,0,1,13,9,9,9,12,10,0,1,0,1,0,0,45,"67,980","27,511",39,"38,123","15,428",25,"29,857","12,083",19,"17,332","7,014",11,"5,671","2,295",5,"6,854","2,774",0,1,1,6,0,4,2,3,7,9,3,1,2,6,15,"6,843","2,769",11,"3,996","1,617",10,"2,847","1,152",0,0,0,11,"1,801",729,7,"1,104",447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,25,"5,037","2,038",7,"1,519",615,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,646,261,7,"1,782",721,4,896,363,0,0,0,4,896,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30,7,6,Rodgers No. 133,75,59,7,1,6,0,2,38,32,11,27,31,28,0,2,0,2,0,0,75,"161,260","65,260",70,"94,305","38,164",51,"66,955","27,096",27,"45,987","18,610",20,"13,789","5,580",16,"7,179","2,905",0,0,0,7,0,2,6,5,8,11,13,6,7,10,59,"32,172","13,020",29,"9,335","3,778",49,"22,837","9,242",0,0,0,11,"1,652",669,14,"3,735","1,512",2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,34,"10,312","4,173",8,"1,698",687,5,651,263,3,x,x,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,9,"1,621",656,19,"4,554","1,843",37,"21,993","8,900",0,0,0,37,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,510,206,0,0,0
47,30,7,11,Shamrock No. 134,110,73,22,3,10,0,2,40,28,16,25,33,27,1,6,0,6,1,0,110,"192,959","78,088",103,"123,909","50,144",68,"69,050","27,944",18,"35,050","14,184",44,"22,135","8,958",23,"11,865","4,802",1,0,1,9,2,7,3,7,18,20,14,16,4,8,92,"56,587","22,900",74,"31,008","12,548",57,"25,579","10,351",0,0,0,21,"1,739",704,30,"5,984","2,422",1,x,x,0,0,0,0,0,0,4,x,x,2,x,x,2,x,x,0,0,0,43,"6,440","2,606",23,"3,315","1,342",10,"3,288","1,331",0,0,0,0,0,0,13,"2,236",905,0,0,0,0,0,0,0,0,0,17,"2,972","1,203",9,"1,437",582,45,"19,636","7,946",1,x,x,44,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,32,7,14,Lawtonia No. 135,144,93,38,3,9,1,0,40,27,20,30,34,30,0,6,0,6,1,0,144,"210,700","85,267",128,"136,239","55,134",89,"74,461","30,133",18,"7,328","2,966",56,"42,033","17,010",31,"25,100","10,158",0,0,0,18,1,11,8,8,19,18,31,11,13,6,117,"61,200","24,767",103,"34,704","14,044",65,x,x,1,x,x,27,"2,645","1,070",66,"9,187","3,718",1,x,x,0,0,0,0,0,0,3,329,133,3,329,133,0,0,0,0,0,0,59,"9,446","3,823",23,"4,117","1,666",20,"3,362","1,361",6,"1,004",406,0,0,0,11,"1,428",578,0,0,0,0,0,0,1,x,x,38,"7,680","3,108",36,"9,269","3,751",60,"26,723","10,814",1,x,x,60,x,x,0,0,0,4,552,223,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,3,549,222
47,32,7,18,Coulee No. 136,172,133,24,1,14,0,0,66,51,26,44,49,49,1,5,0,5,0,0,172,"206,007","83,368",161,"137,977","55,837",99,"68,030","27,531",21,"19,456","7,874",65,"29,921","12,109",31,"18,653","7,549",0,9,6,11,4,20,14,12,23,26,19,16,5,7,118,"55,308","22,382",103,"37,903","15,339",63,"17,405","7,044",0,0,0,27,"2,482","1,004",49,"10,291","4,165",5,515,208,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,85,"10,511","4,254",27,"1,902",770,10,"1,353",548,9,"1,175",476,0,0,0,6,"1,464",592,0,0,0,0,0,0,0,0,0,54,"10,345","4,186",49,"10,983","4,445",42,"9,860","3,990",0,0,0,42,"9,860","3,990",0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,3,137,55,0,0,0,1,x,x
47,32,7,21,Excelsior No. 166,246,152,53,6,28,4,3,89,71,46,57,75,66,0,1,0,1,0,0,246,"300,873","121,759",233,"201,788","81,661",126,"99,085","40,098",39,"30,754","12,446",75,"38,715","15,667",38,"29,616","11,985",1,7,7,23,3,34,25,23,34,33,24,8,11,13,165,"79,230","32,063",118,"38,386","15,534",123,x,x,1,x,x,29,"1,975",799,60,"10,399","4,208",2,x,x,1,x,x,0,0,0,5,754,305,4,x,x,1,x,x,1,x,x,101,"15,144","6,129",60,"5,957","2,411",16,"4,722","1,911",5,650,263,0,0,0,8,"1,065",431,0,0,0,0,0,0,2,x,x,56,"13,323","5,392",84,"21,854","8,844",63,"15,005","6,072",0,0,0,63,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
47,32,7,24,Morse No. 165,192,130,35,10,15,1,1,54,42,19,35,44,39,0,8,0,8,1,0,192,"300,826","121,740",182,"168,848","68,330",114,"131,978","53,410",44,"62,413","25,258",65,"42,404","17,160",32,"27,161","10,992",1,1,3,17,2,24,19,13,25,24,26,14,9,14,139,"65,046","26,323",126,"54,668","22,123",53,x,x,1,x,x,30,"3,288","1,331",52,"9,188","3,718",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,"14,884","6,023",25,"3,315","1,342",17,"2,952","1,195",7,"1,034",418,0,0,0,6,"1,700",688,0,0,0,0,0,0,1,x,x,34,"6,938","2,808",49,"8,512","3,445",44,"16,112","6,520",0,0,0,44,"16,112","6,520",0,0,0,5,"1,631",660,0,0,0,0,0,0,0,0,0,0,0,0,3,440,178,1,x,x,0,0,0
47,30,7,29,Chaplin No. 164,86,59,20,1,3,0,3,25,21,7,20,19,17,0,3,0,3,0,0,86,"197,544","79,943",78,"106,068","42,924",59,"91,476","37,019",38,"64,486","26,097",30,"16,808","6,802",12,"10,182","4,121",0,1,0,5,1,8,6,8,10,10,12,9,4,12,59,"28,570","11,562",55,"23,502","9,511",19,x,x,1,x,x,30,"5,281","2,137",13,"2,067",836,1,x,x,0,0,0,0,0,0,4,350,142,4,350,142,0,0,0,0,0,0,37,"10,167","4,114",16,"3,283","1,329",4,x,x,6,720,291,0,0,0,7,"1,375",556,0,0,0,0,0,0,0,0,0,14,"2,863","1,159",5,"1,016",411,11,"2,984","1,208",0,0,0,11,"2,984","1,208",0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
47,30,7,32,Wheatlands No. 163,95,69,16,4,5,0,1,32,23,12,22,25,23,1,3,0,2,0,1,95,"150,293","60,821",90,"97,795","39,576",57,"52,498","21,245",30,"25,046","10,136",29,"15,774","6,384",14,"11,678","4,726",0,0,1,7,1,13,6,10,7,13,11,11,4,11,59,"28,997","11,735",50,"20,965","8,484",26,x,x,2,x,x,35,"4,515","1,827",24,"4,936","1,998",2,x,x,0,0,0,0,0,0,9,"1,456",589,9,"1,456",589,0,0,0,1,x,x,45,"14,990","6,066",10,"2,734","1,106",8,"1,590",643,4,587,238,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,6,"3,034","1,228",20,"5,424","2,195",14,"4,252","1,721",0,0,0,13,x,x,1,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0
47,21,7,36,Caron No. 162,109,69,24,1,13,1,1,46,33,22,31,33,31,0,0,0,0,0,0,109,"149,622","60,550",102,"101,795","41,195",56,"47,827","19,355",23,"11,811","4,780",41,"28,595","11,572",16,"7,421","3,003",1,2,3,16,1,11,10,9,12,11,9,3,10,11,73,"41,004","16,594",50,"18,321","7,414",50,"22,232","8,997",5,451,183,33,"3,528","1,428",33,"5,567","2,253",2,x,x,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,0,0,0,40,"8,599","3,480",16,"1,598",647,9,"1,844",746,19,"3,653","1,478",0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,24,"4,424","1,790",43,"14,803","5,991",23,"6,520","2,639",0,0,0,23,"6,520","2,639",0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,21,7,38,Moose Jaw No. 161,208,122,48,9,28,1,0,89,66,41,59,65,57,2,2,0,2,0,0,208,"209,616","84,829",195,"127,937","51,774",96,"81,679","33,054",15,"3,890","1,574",72,"56,287","22,779",34,"21,502","8,702",3,12,3,43,4,21,11,13,33,23,19,9,2,12,139,"73,193","29,620",52,x,x,117,"57,908","23,435",2,x,x,17,"1,126",456,58,"12,240","4,953",1,x,x,1,x,x,0,0,0,2,x,x,2,x,x,0,0,0,1,x,x,49,"5,072","2,053",15,991,401,16,"2,311",935,16,"2,502","1,013",0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,51,"14,865","6,016",99,"43,448","17,583",30,"9,146","3,701",0,0,0,30,"9,146","3,701",0,0,0,9,"1,677",679,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x
47,21,7,42,Marquis No. 191,127,83,20,4,19,1,0,62,46,25,39,50,43,1,4,0,4,0,0,127,"196,969","79,711",120,"117,325","47,480",76,"79,644","32,231",14,"3,280","1,327",59,"56,373","22,813",28,"19,991","8,090",0,2,2,10,1,14,4,12,8,31,20,10,3,10,109,"67,706","27,400",73,"30,165","12,207",79,"37,541","15,192",0,0,0,14,918,372,42,"11,474","4,643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"4,053","1,640",7,507,205,35,"12,667","5,126",24,"4,397","1,779",0,0,0,5,803,325,0,0,0,0,0,0,0,0,0,45,"13,192","5,339",67,"33,127","13,406",36,"10,869","4,399",0,0,0,36,"10,869","4,399",0,0,0,4,892,361,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0
47,30,7,47,Eyebrow No. 193,131,94,28,2,7,0,0,49,38,23,37,39,39,0,5,0,5,0,0,131,"209,350","84,721",120,"135,857","54,979",82,"73,493","29,742",19,"11,543","4,671",45,"33,632","13,610",37,"28,318","11,460",0,0,1,11,1,8,7,10,13,25,30,5,8,12,110,"60,726","24,575",93,"45,448","18,392",51,"15,278","6,183",0,0,0,19,"3,392","1,373",60,"15,807","6,397",0,0,0,0,0,0,0,0,0,3,282,114,3,282,114,0,0,0,0,0,0,50,"9,385","3,798",17,"1,966",796,46,"10,782","4,363",19,"3,728","1,509",0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,46,"9,983","4,040",55,"17,486","7,076",29,"8,248","3,338",0,0,0,29,"8,248","3,338",0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0
47,30,7,53,Enfield No. 194,142,96,30,5,10,1,0,53,40,16,34,41,33,0,2,0,2,0,0,142,"220,613","89,279",130,"154,049","62,341",89,"66,564","26,937",38,"16,376","6,627",45,"24,276","9,824",31,"25,912","10,486",0,1,0,8,0,7,11,13,20,29,18,15,10,10,114,"51,878","20,994",105,"39,389","15,940",48,"12,489","5,054",0,0,0,22,"1,963",794,63,"15,523","6,282",3,254,103,0,0,0,0,0,0,3,178,72,3,178,72,0,0,0,0,0,0,47,"6,911","2,797",20,"1,831",741,52,"12,701","5,140",22,"2,836","1,148",0,0,0,5,836,338,0,0,0,0,0,0,0,0,0,49,"13,482","5,456",37,"7,042","2,850",31,"5,582","2,259",0,0,0,30,x,x,2,x,x,12,"1,389",562,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,1,x,x,2,x,x
47,32,7,58,Canaan No. 225,90,52,17,4,17,0,0,42,39,18,27,32,30,0,0,0,0,0,0,90,"136,446","55,218",79,"82,954","33,570",58,"53,492","21,647",24,"9,870","3,994",39,"26,754","10,827",22,"16,868","6,826",0,0,1,9,0,10,12,6,12,12,10,3,1,14,69,"44,855","18,152",50,"22,025","8,913",54,"22,830","9,239",0,0,0,14,"1,228",497,34,"7,734","3,130",1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"2,642","1,069",11,"1,157",468,21,"4,485","1,815",8,831,336,0,0,0,5,950,384,0,0,0,0,0,0,0,0,0,40,"12,904","5,222",52,"19,867","8,040",19,"5,096","2,062",0,0,0,16,"4,821","1,951",3,275,111,3,348,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x
47,32,7,63,Victory No. 226,136,86,26,1,19,2,2,73,65,37,55,51,46,0,0,0,0,0,0,136,"338,451","136,966",121,"135,123","54,682",83,"203,328","82,284",34,"159,456","64,530",46,"29,867","12,087",28,"14,005","5,668",0,1,1,13,0,12,9,17,13,15,15,13,10,17,108,"50,871","20,587",61,"16,029","6,487",81,"34,842","14,100",0,0,0,39,"3,694","1,495",67,"10,526","4,260",4,591,239,0,0,0,0,0,0,3,211,85,3,211,85,0,0,0,1,x,x,48,"5,120","2,072",29,"4,609","1,865",21,"4,124","1,669",17,"2,588","1,047",0,0,0,4,536,217,1,x,x,0,0,0,1,x,x,48,"10,694","4,328",76,"24,222","9,802",52,"14,188","5,742",0,0,0,52,"14,188","5,742",0,0,0,6,567,229,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0
47,32,7,66,King George No. 256,98,60,18,6,12,0,2,38,28,18,21,29,29,0,0,0,0,0,0,98,"175,213","70,906",91,"107,836","43,640",58,"67,377","27,267",36,"26,821","10,854",28,"21,894","8,860",24,"18,662","7,552",0,1,0,6,0,5,12,9,6,13,18,10,7,11,75,"40,199","16,268",56,"20,930","8,470",45,x,x,1,x,x,20,"1,358",550,49,"7,841","3,173",2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"4,288","1,735",16,"1,698",687,13,"3,097","1,253",3,"2,485","1,006",0,0,0,9,"1,447",586,1,x,x,0,0,0,0,0,0,31,"7,263","2,939",46,"15,480","6,265",18,"3,956","1,601",0,0,0,18,"3,956","1,601",0,0,0,4,905,366,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,11,"1,486",601,0,0,0
47,32,7,67,Coteau No. 255,128,92,22,1,10,2,1,57,46,21,40,44,39,0,1,0,1,0,0,128,"195,740","79,213",121,"108,895","44,068",74,"86,845","35,145",28,"36,660","14,836",37,"32,022","12,959",31,"18,163","7,350",2,1,2,14,1,12,3,14,12,16,27,11,8,5,94,"47,072","19,049",89,"38,015","15,384",44,"9,057","3,665",0,0,0,28,"2,829","1,145",56,"7,673","3,105",0,0,0,0,0,0,0,0,0,3,x,x,1,x,x,2,x,x,0,0,0,38,"4,193","1,697",23,"2,303",932,24,"4,157","1,682",6,776,314,0,0,0,7,"1,134",459,0,0,0,0,0,0,1,x,x,29,"5,238","2,120",52,"11,770","4,763",25,"7,688","3,111",1,x,x,23,x,x,4,x,x,4,885,358,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,0,0,0
47,30,7,71,Maple Bush No. 224,82,51,18,3,7,1,2,28,21,15,19,20,20,0,0,0,0,0,0,82,"155,401","62,889",74,"80,537","32,592",61,"74,864","30,296",36,"40,416","16,356",32,"18,648","7,547",15,"15,800","6,394",0,3,2,6,2,8,3,3,9,9,13,5,7,12,49,"32,107","12,993",47,"23,319","9,437",22,x,x,2,x,x,20,"3,115","1,261",28,"7,094","2,871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,"7,421","3,003",17,"2,294",928,33,"7,500","3,035",7,"1,096",444,0,0,0,8,"2,477","1,002",1,x,x,0,0,0,4,"1,044",422,28,"7,281","2,947",23,"7,078","2,864",20,"6,475","2,620",1,x,x,14,"3,947","1,597",10,x,x,4,980,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
47,61,7,76,Huron No. 223,80,48,21,1,4,3,3,21,13,8,11,14,14,0,0,0,0,0,0,80,"179,366","72,587",70,"124,017","50,188",51,"55,349","22,399",26,"21,802","8,823",28,"16,592","6,715",17,"16,955","6,861",0,0,1,6,0,4,6,3,8,9,15,8,6,14,63,"40,052","16,208",53,"29,816","12,066",28,x,x,1,x,x,18,"2,328",942,46,"16,334","6,610",0,0,0,0,0,0,0,0,0,3,x,x,3,x,x,0,0,0,0,0,0,28,"5,325","2,155",8,"1,900",769,41,"19,468","7,878",5,664,269,0,0,0,3,404,163,0,0,0,0,0,0,1,x,x,22,"5,603","2,267",23,"7,750","3,136",15,"4,055","1,641",0,0,0,15,"4,055","1,641",0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,1,x,x
47,60,7,91,Craik No. 222,135,100,21,2,9,1,2,39,31,21,25,30,29,0,1,0,1,0,0,135,"199,914","80,902",119,"113,534","45,946",87,"86,380","34,957",30,"16,605","6,720",61,"49,513","20,037",27,"20,262","8,200",3,1,2,11,1,12,7,9,17,16,24,15,6,11,91,"46,126","18,667",74,"30,924","12,514",55,"14,619","5,916",6,583,236,16,"2,693","1,090",69,"16,661","6,742",1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,42,"7,640","3,092",11,"1,623",657,62,"19,472","7,880",43,"9,091","3,679",0,0,0,8,x,x,0,0,0,0,0,0,0,0,0,22,"4,637","1,877",51,"14,819","5,997",22,"6,302","2,550",0,0,0,22,"6,302","2,550",0,0,0,8,"1,407",569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x
47,0,8,0,Division No.  8,"3,058","1,789",556,107,552,34,20,"1,305",993,490,897,"1,053",949,11,31,1,28,7,2,"3,058","5,360,174","2,169,185","2,859","3,063,684","1,239,829","1,742","2,296,490","929,356",519,"1,084,726","438,973",942,"613,692","248,352",721,"598,072","242,031",15,49,36,230,21,264,190,255,433,445,400,273,152,295,"2,526","1,431,532","579,320","1,287","446,418","180,659","2,132","977,517","395,587",24,"7,597","3,074",360,"35,083","14,198",839,"174,235","70,510",72,"10,233","4,141",2,x,x,5,191,77,159,"24,102","9,754",147,"23,021","9,316",14,"1,081",437,6,x,x,563,"84,286","34,109",304,"41,992","16,994",132,"27,437","11,103",47,"6,268","2,537",1,x,x,85,"13,743","5,562",3,x,x,0,0,0,9,474,192,869,"182,898","74,016",702,"210,384","85,139",832,"216,807","87,739",1,x,x,831,x,x,1,x,x,328,"63,292","25,613",0,0,0,0,0,0,0,0,0,2,x,x,60,"9,594","3,883",20,"3,754","1,519",36,"5,385","2,179"
47,32,8,1,Swift Current No. 137,324,214,69,11,24,4,2,130,103,56,82,94,86,1,3,0,3,3,0,324,"280,703","113,596",303,"187,439","75,854",136,"93,264","37,743",20,"31,459","12,731",84,"30,640","12,400",49,"31,165","12,612",5,31,19,43,13,45,25,22,40,27,30,12,4,8,186,"68,442","27,697",123,"33,178","13,427",129,x,x,2,x,x,30,"2,663","1,078",57,"8,299","3,358",2,x,x,1,x,x,0,0,0,4,296,120,4,296,120,0,0,0,0,0,0,113,"14,890","6,026",39,"3,987","1,613",17,"2,497","1,010",4,331,134,0,0,0,3,x,x,1,x,x,0,0,0,1,x,x,67,"13,391","5,419",72,"21,346","8,638",57,"12,225","4,947",0,0,0,57,"12,225","4,947",0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,2,x,x,2,x,x
47,32,8,6,Webb No. 138,153,87,30,3,30,2,1,72,55,30,44,53,47,1,2,0,2,0,0,153,"257,653","104,268",147,"174,501","70,618",90,"83,152","33,650",37,"32,079","12,982",46,"25,687","10,395",30,"25,386","10,273",1,5,1,11,1,8,13,10,18,23,19,19,13,11,114,"59,714","24,165",61,"22,177","8,975",91,"37,537","15,191",0,0,0,42,"4,401","1,781",63,"17,553","7,103",2,x,x,0,0,0,0,0,0,13,"3,588","1,452",13,"3,588","1,452",0,0,0,0,0,0,69,"11,671","4,723",35,"6,564","2,656",12,"2,459",995,3,364,147,1,x,x,7,"1,159",469,0,0,0,0,0,0,1,x,x,52,"10,208","4,131",15,"3,196","1,293",24,"2,391",968,0,0,0,24,"2,391",968,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,5,529,214,2,x,x,1,x,x
47,41,8,9,Gull Lake No. 139,101,58,23,3,14,2,1,41,29,16,30,31,25,0,1,0,1,0,0,101,"202,354","81,890",89,"108,934","44,084",56,"93,420","37,806",33,"61,302","24,808",25,"12,731","5,152",21,"19,387","7,846",3,1,2,8,1,10,7,4,8,12,12,7,10,16,67,"35,239","14,261",24,"5,117","2,071",56,"30,122","12,190",0,0,0,26,"3,337","1,350",26,"6,486","2,625",8,"1,973",798,0,0,0,0,0,0,11,"1,602",648,11,x,x,1,x,x,0,0,0,38,"7,489","3,031",13,"2,585","1,046",6,"1,006",407,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"4,726","1,913",11,"1,901",769,13,"2,698","1,092",0,0,0,13,"2,698","1,092",0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,4,680,275,1,x,x,1,x,x
47,41,8,16,Big Stick No. 141,88,52,13,6,14,0,3,40,30,12,24,31,30,0,1,0,1,0,0,88,"209,771","84,891",81,"121,380","49,121",56,"88,391","35,771",26,"47,634","19,277",22,"22,953","9,289",20,"17,804","7,205",0,0,2,2,0,4,5,5,7,11,22,7,9,14,58,"47,383","19,175",41,"20,714","8,383",43,"26,669","10,793",0,0,0,17,"2,180",882,10,930,376,5,926,375,0,0,0,0,0,0,12,"1,597",646,10,x,x,2,x,x,0,0,0,24,"9,102","3,683",21,"3,899","1,578",3,298,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"2,964","1,199",3,x,x,7,"1,937",784,0,0,0,7,"1,937",784,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0
