PROV ,CAR,CD,CCS,GEO NAMES,ntfarea,ntotfrt,totfrt,etotfrt,ntotfrp,totfrp,etotfrp,nappleta,appleta,eapplata,napplepa,applepa,eapplepa,npearta,pearta,epearta,npearpa,pearpa,epearpa,nplumta,plumta,eplumta,nplumpa,plumpa,eplumpa,nswchta,swchta,eswchta,nswchpa,swchpa,eswchpa,nsrchta,srchta,esrchta,nsrchpa,srchpa,esrchpa,npechta,pechta,epechta,npechpa,pechpa,epechpa,napctta,apctta,eapctta,napctpa,apctpa,eapctpa,nstrwbta,strwbta,estwrbta,nstrwbpa,strwbpa,eswrwbpa,nraspbta,raspbta,eraspbta,nraspbpa,raspbpa,eraspbpa,nbluebta,bluebta,ebluebta,nbluebpa,bluebpa,ebluebpa,ncranbta,cranbta,ecranbta,ncranbpa,cranbpa,ecranbpa,nsaskbta,saskbta,esaskbta,nsaskbpa,saskbpa,esaskbpa,ngrapeta,grapeta,egrapeta,ngrapepa,grapepa,egrapepa,notfrtta,otfrtta,eotfrtta,notfrtpa,otfrtpa,eotfrtpa,ntotveg,totveg,etotveg,nswcorn,swcorn,eswcorn,ntomato,tomato,etomato,ncucumb,cucumb,ecucumb,ngrpeas,grpeas,egrpeas,nbeans,beans,ebeans,ncabage,cabage,ecabage,nchincab,chincab,echincab,nclflwr,clflwr,eclflwr,nbrocli,brocli,ebrocli,nbrsprt,brsprt,ebrsprt,ncarrot,carrot,ecarrot,nrtbaga,rtbaga,ertbaga,nbeets,beets,ebeets,nradish,radish,eradish,nonions,onions,eonions,nshalot,shalot,eshalot,ncelery,celery,ecelery,nletuce,letuce,eletuce,nspnach,spnach,espnach,npepper,pepper,epepper,nsqpump,sqpump,esqpump,nrhbarb,rhbarb,erhbarb,naspprod,aspprod,easpprod,naspnprd,aspnprd,easpnprd,nothveg,othveg,eothveg,nnursery,nursery,enursery,nsod,sod,esod,nxmsarea,xmsarea,exmsarea,nmaplet,maplet,nvftprod,vftprod
10,3,5,19,Subd. D,35,7,13,5,7,11,4,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,5,4,1,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,11,37,15,2,x,x,2,x,x,2,x,x,1,x,x,1,x,x,8,11,5,0,0,0,3,x,x,5,x,x,2,x,x,10,5,2,11,7,3,9,3,1,0,0,0,3,0,0,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,3,1,0,1,x,x,0,0,0,0,0,0,3,x,x,1,x,x,0,0,0,3,7,3,0,0,2,x
10,2,6,0,Division No.  6,42,6,207,84,6,115,47,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,4,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,127,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,14,0,0,0,4,2,1,8,8,3,0,0,0,8,20,8,10,48,19,9,10,4,0,0,0,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,3,x,x,0,0,2,x
10,2,6,14,Subd. C,42,6,207,84,6,115,47,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,4,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,127,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,14,0,0,0,4,2,1,8,8,3,0,0,0,8,20,8,10,48,19,9,10,4,0,0,0,1,x,x,0,0,0,1,x,x,2,x,x,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,3,x,x,0,0,2,x
10,2,7,0,Division No.  7,64,12,285,115,12,161,65,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,x,x,7,x,x,5,x,x,5,x,x,3,x,x,3,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,127,51,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,14,27,11,2,x,x,3,1,0,6,2,1,0,0,0,16,21,8,20,59,24,10,7,3,0,0,0,2,x,x,1,x,x,1,x,x,3,x,x,0,0,0,0,0,0,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,1,x,x,0,0,4,"15,776"
10,2,7,9,Subd. K,19,3,x,x,3,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,1,x,x,2,x,x,0,0,0,4,3,1,3,8,3,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x
10,2,7,31,Subd. E,26,5,21,9,5,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,x,x,4,x,x,3,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,71,29,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,6,17,7,1,x,x,2,x,x,3,1,0,0,0,0,5,6,3,8,35,14,4,x,x,0,0,0,2,x,x,0,0,0,1,x,x,3,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,1,x
10,2,7,38,Subd. D,19,4,x,x,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,1,x,x,0,0,0,1,x,x,0,0,0,7,11,5,9,16,6,5,4,1,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,2,x
10,2,8,0,Division No.  8,59,10,41,17,10,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,15,9,25,10,3,x,x,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,22,130,52,0,0,0,1,x,x,3,x,x,0,0,0,2,x,x,15,27,11,0,0,0,8,3,1,9,6,2,0,0,0,18,24,10,20,48,19,18,14,5,0,0,0,1,x,x,2,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,3,x,x,0,0,0,1,x,x,0,0,2,x
10,2,8,31,Subd. H,18,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0
10,2,8,36,Subd. G,18,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,7,72,29,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,4,15,6,0,0,0,4,2,1,4,4,2,0,0,0,6,x,x,6,28,11,5,x,x,0,0,0,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,0,0,1,x
10,2,8,58,Subd. C,23,7,x,x,7,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,x,x,6,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,x,x,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,10,x,x,0,0,0,4,1,0,5,2,1,0,0,0,11,15,6,13,x,x,12,8,3,0,0,0,0,0,0,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,2,x,x,0,0,0,0,0,0,0,0,1,x
10,1,0,0,Agr. Reg. 1 - RÇg. Agr 1,327,32,837,339,32,409,166,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,16,17,25,10,8,15,6,8,7,3,7,776,314,7,370,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,x,x,9,x,x,91,398,161,3,x,x,4,x,x,11,3,1,5,1,0,6,3,1,65,101,41,5,3,1,23,7,3,27,11,5,11,3,1,63,75,30,73,119,48,38,22,9,0,0,0,10,3,1,5,x,x,3,1,0,12,5,2,4,x,x,1,x,x,11,3,1,10,2,1,0,0,0,0,0,0,24,34,14,17,61,25,15,274,111,10,x,x,0,0,15,"33,610"
10,2,0,0,Agr. Reg. 2 - RÇg. Agr 2,165,28,533,216,28,305,124,1,x,x,1,x,x,0,0,0,0,0,0,2,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,32,20,60,24,10,26,10,10,23,9,4,x,x,4,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,54,384,155,1,x,x,2,x,x,4,1,0,0,0,0,2,x,x,38,89,36,2,x,x,15,6,2,23,15,6,0,0,0,42,65,26,50,155,63,37,30,12,0,0,0,4,1,0,3,x,x,2,x,x,7,9,3,0,0,0,1,x,x,4,2,1,0,0,0,0,0,0,0,0,0,4,7,3,4,4,2,4,55,22,5,x,x,0,0,8,"17,619"
10,3,0,0,Agr. Reg. 3 - RÇg. Agr 3,151,24,154,62,24,128,52,3,3,1,3,3,1,1,x,x,1,x,x,4,x,x,4,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,82,33,17,64,26,10,12,5,10,8,3,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,44,307,124,10,7,3,6,3,1,7,3,1,5,1,0,5,x,x,33,66,27,2,x,x,15,7,3,19,13,5,6,1,1,32,30,12,37,103,42,33,20,8,0,0,0,8,2,1,2,x,x,1,x,x,7,13,5,1,x,x,1,x,x,12,6,2,3,1,0,0,0,0,0,0,0,5,29,12,7,16,6,5,43,17,9,59,24,0,0,6,"49,891"
11,0,0,0,P.E.I. - ?.-P.-ê.,"1,845",166,"8,298","3,358",166,"3,869","1,566",21,107,43,19,87,35,7,8,3,7,8,3,8,6,3,7,5,2,5,x,x,4,x,x,5,4,1,4,3,1,1,x,x,1,x,x,0,0,0,0,0,0,44,299,121,44,198,80,21,29,12,21,19,8,104,"7,780","3,148",104,"3,497","1,415",12,52,21,12,40,16,3,x,x,3,x,x,3,7,3,3,7,3,5,3,1,5,3,1,124,"2,491","1,008",27,81,33,16,7,3,22,15,6,13,5,2,30,26,10,22,200,81,0,0,0,33,256,104,35,206,83,9,116,47,38,631,256,43,551,223,27,10,4,8,3,1,18,172,69,7,1,0,0,0,0,19,47,19,9,5,2,10,11,5,25,76,31,7,1,0,4,3,1,4,1,0,26,70,28,12,48,19,5,175,71,17,398,161,10,"11,511",173,"1,453,832"
11,1,1,0,Kings County,322,51,"4,489","1,817",51,"1,969",797,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,16,7,20,8,1,x,x,1,x,x,43,"4,414","1,786",43,"1,919",777,3,x,x,3,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,27,584,236,3,2,1,1,x,x,1,x,x,1,x,x,1,x,x,4,36,14,0,0,0,11,114,46,11,80,32,4,114,46,5,6,2,7,199,80,4,1,0,1,x,x,2,x,x,1,x,x,0,0,0,3,1,1,1,x,x,0,0,0,4,3,1,0,0,0,1,x,x,1,x,x,8,27,11,2,x,x,1,x,x,7,215,87,1,x,36,"407,500"
11,1,1,1,Lot 64,19,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0
11,1,1,6,Lot 63,22,4,381,154,4,115,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,4,x,x,4,x,x,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,63,26,2,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,2,x,x,2,x,x,2,x,x,1,x,x,2,x,x,1,x,x,0,0,0,1,x,x,0,0,0,2,x,x,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,3,"85,171"
11,1,1,9,Lot 59,31,6,123,50,6,62,25,1,x,x,1,x,x,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,4,x,x,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,30,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,4,39,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,3,144,58,0,0,1,x
11,1,1,14,Lot 51,26,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,1,16,Lot 52,24,6,282,114,6,97,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,282,114,6,97,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,3,x,x,1,x,x,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,0,0,3,"25,515"
11,1,1,26,Lot 54,23,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,1,x,x,0,0,4,"20,467"
11,1,1,28,Lot 55,27,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x
11,1,1,32,Lot 44,28,7,452,183,7,44,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x,x,3,x,x,1,x,x,1,x,x,5,441,178,5,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,205,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,3,185,75,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,4,x
11,1,1,34,Lot 45,24,5,934,378,5,469,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,934,378,5,469,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,3,x
11,1,1,39,Lot 47,17,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,0,0
11,1,1,42,Lot 41,23,8,518,210,8,448,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,7,x,x,7,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,x
11,1,1,46,Lot 40,35,5,172,70,5,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,4,x,x,4,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,136,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,3,x,x,2,x,x,2,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"69,257"
11,1,1,51,Lot 38,23,3,207,84,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,207,84,3,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,2,x
11,2,2,0,Queens County,905,68,"2,640","1,069",68,"1,177",476,12,x,x,10,x,x,4,x,x,4,x,x,5,3,1,4,2,1,4,2,1,3,1,0,3,x,x,2,x,x,1,x,x,1,x,x,0,0,0,0,0,0,25,133,54,25,73,29,15,21,9,15,13,5,36,"2,431",984,36,"1,055",427,2,x,x,2,x,x,3,x,x,3,x,x,2,x,x,2,x,x,3,x,x,3,x,x,73,"1,389",562,14,44,18,11,6,2,16,10,4,9,4,2,24,21,8,13,145,59,0,0,0,18,128,52,19,111,45,3,x,x,24,314,127,25,269,109,17,7,3,5,2,1,12,170,69,3,x,x,0,0,0,12,45,18,7,x,x,5,8,3,16,63,25,6,x,x,2,x,x,0,0,0,14,35,14,6,x,x,3,x,x,7,157,64,5,"10,170",75,"415,709"
11,2,2,6,Lot 58,43,17,886,358,17,398,161,2,x,x,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,15,877,355,15,390,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,173,70,1,x,x,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,4,33,13,4,25,10,1,x,x,2,x,x,1,x,x,1,x,x,0,0,0,3,x,x,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,2,x,x,2,x,x,0,0,0,1,x,x,0,0,7,"21,878"
11,2,2,8,Lot 57,41,3,12,5,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,209,84,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,2,x,x,0,0,0,2,x,x,4,25,10,0,0,0,1,x,x,5,60,24,1,x,x,0,0,0,2,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,0,0,5,"69,893"
11,2,2,9,Lot 50,42,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,142,57,0,0,0,0,0,0,0,0,0,0,0,0,1,x,x,1,x,x,0,0,0,2,x,x,1,x,x,0,0,0,0,0,0,8,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"43,381"
